PublicID,UTCTime,Latitude,LatitudeUncertainty,Longitude,LongitudeUncertainty,Depth,DepthUncertainty,PreferredMag,mB,mB_Uncertainty,mB_StationCount,Mjma,Mjma_Uncertainty,Mjma_StationCount,ML,ML_Uncertainty,ML_StationCount,M,M_Uncertainty,M_StationCount,Mw(mB),Mw(mB)_Uncertainty,Mw(mB)_StationCount,MLv,MLv_Uncertainty,MLv_StationCount
2017p287474,2017-04-17T08:46:36Z,-42.45,2.8,173.39,4.9,8.0,9.0,M,,,,,,,2.3,0.5,4,2.3,nan,3,,,,2.3,0.6,3
2017p287488,2017-04-17T08:53:44Z,-39.87,3.4,176.92,8.3,22.0,6.0,M,,,,,,,1.8,0.3,7,1.5,nan,4,,,,1.5,0.3,4
2017p287544,2017-04-17T09:23:30Z,-39.88,2.9,176.94,3.8,23.0,3.0,M,,,,,,,4.0,0.2,18,3.6,nan,18,,,,3.6,0.2,18
2017p287547,2017-04-17T09:25:17Z,-39.88,2.7,176.91,4.5,22.0,4.0,M,,,,,,,3.1,0.2,12,2.8,nan,12,,,,2.8,0.1,12
2017p287548,2017-04-17T09:26:05Z,-41.71,3.4,174.11,3.1,12.0,4.0,M,,,,,,,2.4,0.2,11,2.3,nan,7,,,,2.3,0.4,7
2017p287555,2017-04-17T09:29:40Z,-39.88,2.5,176.94,3.9,23.0,3.0,M,,,,,,,3.3,0.2,19,3.0,nan,17,,,,3.0,0.2,17
2017p287600,2017-04-17T09:53:35Z,-41.59,2.8,174.4,2.1,12.0,3.0,M,,,,,,,3.5,0.1,21,3.3,nan,20,,,,3.3,0.1,20
2017p287661,2017-04-17T10:26:02Z,-37.78,3.7,177.54,2.7,28.0,4.0,M,,,,,,,3.6,0.2,37,3.3,nan,36,,,,3.3,0.2,36
2017p287747,2017-04-17T11:11:48Z,-39.87,2.5,176.91,3.9,21.0,3.0,M,,,,,,,3.0,0.2,17,2.7,nan,16,,,,2.7,0.2,16
2017p287785,2017-04-17T11:31:59Z,-37.78,6.7,177.55,5.9,29.0,7.0,M,,,,,,,2.2,0.1,9,2.0,nan,6,,,,2.0,0.2,6
2017p287809,2017-04-17T11:45:09Z,-39.87,2.8,176.17,3.9,19.0,7.0,M,,,,,,,2.3,0.4,11,2.0,nan,10,,,,2.0,0.3,10
2017p287838,2017-04-17T12:00:18Z,-45.04,7.1,167.39,9.2,108.0,9.0,M,,,,,,,,,,3.1,nan,1,,,,3.1,nan,1
2017p287841,2017-04-17T12:01:41Z,-41.62,2.8,173.18,2.7,5.0,3.0,M,,,,,,,2.8,0.2,9,2.7,nan,8,,,,2.7,0.1,8
2017p287940,2017-04-17T12:54:42Z,-38.44,10.7,176.44,11.5,77.0,16.0,M,,,,,,,2.4,0.2,7,1.8,nan,1,,,,1.8,nan,1
2017p288176,2017-04-17T15:00:55Z,-40.9,4.2,175.49,4.9,28.0,8.0,M,,,,,,,2.1,0.2,11,1.8,nan,11,,,,1.8,0.2,11
2017p288264,2017-04-17T15:47:18Z,-39.88,3.0,176.94,5.7,23.0,4.0,M,,,,,,,3.3,0.2,14,3.0,nan,13,,,,3.0,0.2,13
2017p288271,2017-04-17T15:51:16Z,-39.86,3.0,176.9,5.6,22.0,5.0,M,,,,,,,3.5,0.2,13,3.2,nan,13,,,,3.2,0.2,13
2017p288372,2017-04-17T16:44:44Z,-42.55,2.8,172.84,5.9,10.0,5.0,M,,,,,,,2.5,0.2,6,2.4,nan,2,,,,2.4,0.1,2
2017p288447,2017-04-17T17:24:39Z,-42.37,3.5,173.61,6.1,4.0,4.0,M,,,,,,,2.5,0.2,5,2.3,nan,3,,,,2.3,0.4,3
2017p288480,2017-04-17T17:42:37Z,-38.44,4.4,176.01,4.1,146.0,6.0,M,,,,,,,,,,3.3,nan,60,,,,3.3,0.4,60
2017p288496,2017-04-17T17:50:50Z,-41.78,3.1,174.26,2.9,10.0,5.0,M,,,,,,,3.4,0.2,18,3.1,nan,18,,,,3.1,0.2,18
2017p288512,2017-04-17T17:58:50Z,-36.83,15.3,178.32,25.5,119.0,13.0,M,,,,,,,,,,2.3,nan,6,,,,2.3,0.3,6
2017p288611,2017-04-17T18:52:02Z,-42.19,2.7,173.56,3.9,7.0,6.0,M,,,,,,,3.4,0.1,6,3.3,nan,6,,,,3.3,0.2,6
2017p288695,2017-04-17T19:37:12Z,-41.25,5.0,173.6,3.5,66.0,8.0,M,,,,,,,2.1,0.2,7,1.9,nan,6,,,,1.9,0.3,6
2017p288748,2017-04-17T20:05:20Z,-38.63,6.5,175.81,7.2,133.0,9.0,M,,,,,,,2.0,0.3,8,2.0,nan,6,,,,2.0,0.3,6
2017p288777,2017-04-17T20:20:35Z,-40.64,1.9,175.85,2.5,22.0,3.0,M,,,,,,,2.7,0.2,19,2.4,nan,18,,,,2.4,0.2,18
2017p288789,2017-04-17T20:26:55Z,-43.59,3.8,172.42,2.6,4.0,3.0,M,,,,,,,2.1,0.3,9,1.8,nan,5,,,,1.8,0.2,5
2017p288802,2017-04-17T20:34:09Z,-40.27,4.0,173.47,3.8,164.0,6.0,M,,,,,,,,,,2.2,nan,8,,,,2.2,0.2,8
2017p288842,2017-04-17T20:55:20Z,-40.22,4.2,177.1,6.2,33.0,0.0,M,,,,,,,2.6,0.2,13,2.1,nan,9,,,,2.1,0.2,9
2017p288875,2017-04-17T21:12:36Z,-39.42,7.0,174.26,5.9,203.0,6.0,M,,,,,,,2.3,0.2,9,2.2,nan,17,,,,2.2,0.3,17
2017p289060,2017-04-17T22:51:19Z,-39.74,4.8,177.07,8.9,15.0,5.0,M,,,,,,,2.5,0.2,9,2.0,nan,6,,,,2.0,0.2,6
2017p289112,2017-04-17T23:19:01Z,-41.97,2.6,173.71,2.8,7.0,4.0,M,,,,,,,2.5,0.2,15,2.3,nan,11,,,,2.3,0.2,11
2017p289140,2017-04-17T23:34:18Z,-42.57,2.1,172.93,3.1,5.0,0.0,M,,,,,,,2.6,0.2,9,2.7,nan,3,,,,2.7,0.3,3
2017p289141,2017-04-17T23:35:16Z,-41.32,3.9,172.06,5.1,5.0,0.0,M,,,,,,,2.4,0.2,7,2.2,nan,1,,,,2.2,nan,1
2017p289323,2017-04-18T01:11:36Z,-40.5,4.9,173.7,6.7,129.0,9.0,M,,,,,,,,,,2.1,nan,10,,,,2.1,0.2,10
2017p289352,2017-04-18T01:26:58Z,-42.06,4.2,173.75,3.7,5.0,0.0,M,,,,,,,2.2,0.3,8,1.8,nan,3,,,,1.8,0.4,3
2017p289366,2017-04-18T01:34:15Z,-43.11,2.8,170.93,2.2,5.0,0.0,M,,,,,,,2.6,0.3,15,2.1,nan,7,,,,2.1,0.2,7
2017p289514,2017-04-18T02:53:13Z,-42.14,2.2,173.62,3.3,5.0,0.0,M,,,,,,,2.2,0.4,7,1.9,nan,3,,,,1.9,0.2,3
2017p289550,2017-04-18T03:12:19Z,-41.0,3.7,174.54,2.3,12.0,0.0,M,,,,,,,2.3,0.1,12,2.1,nan,11,,,,2.1,0.1,11
2017p289574,2017-04-18T03:25:07Z,-42.14,2.4,173.66,2.9,5.0,0.0,M,,,,,,,2.3,0.2,8,2.0,nan,3,,,,2.0,0.1,3
2017p289792,2017-04-18T05:21:22Z,-39.86,3.1,176.91,5.2,22.0,5.0,M,,,,,,,3.1,0.2,11,2.7,nan,11,,,,2.7,0.3,11
2017p290017,2017-04-18T07:21:13Z,-41.74,3.9,174.26,3.6,5.0,5.0,M,,,,,,,1.8,0.3,9,1.6,nan,2,,,,1.6,0.4,2
2017p290025,2017-04-18T07:25:44Z,-43.45,2.5,172.9,4.2,5.0,3.0,M,,,,,,,2.4,0.3,9,2.0,nan,4,,,,2.0,0.1,4
2017p290034,2017-04-18T07:31:21Z,-38.64,4.6,175.97,4.0,117.0,6.0,M,,,,,,,2.4,0.3,30,2.5,nan,44,,,,2.5,0.3,44
2017p290047,2017-04-18T07:37:31Z,-42.58,2.8,173.04,3.1,5.0,0.0,M,,,,,,,2.9,0.2,9,2.7,nan,7,,,,2.7,0.2,7
2017p290051,2017-04-18T07:39:18Z,-42.51,5.3,173.74,3.9,5.0,0.0,M,,,,,,,2.5,0.1,9,2.2,nan,6,,,,2.2,0.3,6
2017p290056,2017-04-18T07:42:29Z,-39.63,6.5,178.42,11.2,33.0,0.0,M,,,,,,,2.6,0.2,12,2.4,nan,4,,,,2.4,0.3,4
2017p290070,2017-04-18T07:49:55Z,-40.59,3.4,175.86,3.6,24.0,7.0,M,,,,,,,1.1,0.3,6,0.9,nan,4,,,,0.9,0.6,4
2017p290130,2017-04-18T08:21:20Z,-43.99,3.1,169.49,2.7,5.0,0.0,M,,,,,,,2.6,0.3,9,1.8,nan,2,,,,1.8,0.0,2
2017p290201,2017-04-18T08:59:21Z,-41.96,2.3,173.68,2.4,5.0,0.0,M,,,,,,,2.4,0.2,13,2.1,nan,7,,,,2.1,0.1,7
2017p290223,2017-04-18T09:10:51Z,-39.04,6.7,174.9,5.6,197.0,7.0,M,,,,,,,2.5,0.2,8,2.5,nan,14,,,,2.5,0.3,14
2017p290286,2017-04-18T09:44:41Z,-39.8,3.7,174.15,3.9,107.0,7.0,M,,,,,,,2.5,0.2,23,2.1,nan,12,,,,2.1,0.2,12
2017p290364,2017-04-18T10:25:17Z,-42.37,2.7,173.44,3.2,5.0,3.0,M,,,,,,,2.7,0.4,11,2.0,nan,5,,,,2.0,0.2,5
2017p290362,2017-04-18T10:25:54Z,-40.53,1.8,175.44,2.2,5.0,0.0,M,,,,,,,2.9,0.2,18,2.6,nan,19,,,,2.6,0.2,19
2017p290374,2017-04-18T10:31:45Z,-41.52,5.3,174.54,3.6,33.0,0.0,M,,,,,,,1.9,0.3,13,1.9,nan,3,,,,1.9,0.2,3
2017p290384,2017-04-18T10:36:58Z,-37.11,5.3,177.41,4.4,33.0,0.0,M,,,,,,,2.8,0.2,15,2.6,nan,8,,,,2.6,0.2,8
2017p290864,2017-04-18T14:52:25Z,-43.59,2.8,172.41,2.0,5.0,0.0,M,,,,,,,1.8,0.4,8,1.4,nan,1,,,,1.4,nan,1
2017p290974,2017-04-18T15:50:53Z,-44.94,5.4,167.48,7.3,111.0,8.0,M,,,,,,,,,,2.0,nan,1,,,,2.0,nan,1
2017p291226,2017-04-18T18:05:28Z,-39.32,3.6,174.9,2.2,12.0,0.0,M,,,,,,,2.3,0.2,25,2.0,nan,19,,,,2.0,0.2,19
2017p291247,2017-04-18T18:15:37Z,-33.34,16.3,179.92,21.7,370.0,29.0,M,4.3,0.4,3,,,,4.2,0.3,15,4.0,nan,7,3.4,0.4,3,4.0,0.3,7
2017p291394,2017-04-18T19:34:55Z,-42.08,4.2,174.62,3.6,33.0,0.0,M,,,,,,,3.0,0.2,21,2.7,nan,16,,,,2.7,0.2,16
2017p291540,2017-04-18T20:52:36Z,-42.12,2.1,173.62,2.5,5.0,0.0,M,,,,,,,2.5,0.1,15,2.2,nan,9,,,,2.2,0.0,9
2017p291589,2017-04-18T21:18:48Z,-41.73,4.0,172.22,5.2,77.0,9.0,M,,,,,,,2.3,0.3,9,2.0,nan,2,,,,2.0,0.2,2
2017p291608,2017-04-18T21:28:47Z,-38.37,4.1,177.56,3.6,33.0,5.0,M,,,,,,,2.4,0.2,16,2.0,nan,13,,,,2.0,0.2,13
2017p291653,2017-04-18T21:53:01Z,-42.34,2.5,173.56,3.8,5.0,0.0,M,,,,,,,2.3,0.3,9,2.1,nan,7,,,,2.1,0.3,7
2017p291663,2017-04-18T21:58:05Z,-36.47,12.1,177.91,10.0,135.0,20.0,M,,,,,,,3.3,0.1,7,2.9,nan,9,,,,2.9,0.1,9
2017p291705,2017-04-18T22:20:37Z,-40.65,4.0,175.12,3.5,25.0,5.0,M,,,,,,,2.3,0.2,19,2.0,nan,15,,,,2.0,0.2,15
2017p291764,2017-04-18T22:52:48Z,-39.36,4.7,175.66,3.2,13.0,6.0,M,,,,,,,0.9,0.2,12,0.6,nan,6,,,,0.6,0.2,6
2017p291797,2017-04-18T23:09:57Z,-40.11,2.0,174.96,3.7,12.0,0.0,M,,,,,,,2.4,0.1,24,2.1,nan,19,,,,2.1,0.2,19
2017p291806,2017-04-18T23:14:17Z,-39.88,2.9,176.6,4.4,22.0,7.0,M,,,,,,,3.1,0.2,15,2.7,nan,15,,,,2.7,0.2,15
2017p291842,2017-04-18T23:33:28Z,-39.24,6.1,175.14,6.2,24.0,8.0,M,,,,,,,1.8,0.1,18,1.6,nan,12,,,,1.6,0.2,12
2017p291896,2017-04-19T00:02:14Z,-37.82,3.4,176.86,3.2,5.0,0.0,M,,,,,,,2.2,0.2,9,2.0,nan,6,,,,2.0,0.2,6
2017p291934,2017-04-19T00:22:29Z,-41.08,2.8,172.73,2.7,5.0,0.0,M,,,,,,,3.3,0.2,21,3.1,nan,18,,,,3.1,0.2,18
2017p292053,2017-04-19T01:26:05Z,-42.0,2.9,173.73,2.7,5.0,0.0,M,,,,,,,2.4,0.2,12,2.2,nan,7,,,,2.2,0.2,7
2017p292063,2017-04-19T01:31:12Z,-39.88,3.0,176.95,5.0,21.0,3.0,M,,,,,,,2.9,0.2,19,2.6,nan,18,,,,2.6,0.2,18
2017p292246,2017-04-19T03:08:42Z,-38.51,2.7,177.69,3.3,38.0,4.0,M,,,,,,,5.4,0.2,64,5.1,nan,64,,,,5.1,0.2,64
2017p292422,2017-04-19T04:42:51Z,-42.02,2.8,173.81,2.5,5.0,0.0,M,,,,,,,2.6,0.2,17,2.3,nan,12,,,,2.3,0.1,12
2017p292661,2017-04-19T06:49:56Z,-37.73,8.5,176.65,6.1,148.0,12.0,M,,,,,,,2.3,0.2,13,2.0,nan,7,,,,2.0,0.2,7
2017p292752,2017-04-19T07:38:33Z,-37.05,9.4,177.24,7.7,118.0,12.0,M,,,,,,,,,,2.4,nan,8,,,,2.4,0.1,8
2017p292798,2017-04-19T08:03:14Z,-37.87,7.8,175.99,6.1,168.0,12.0,M,,,,,,,,,,1.8,nan,3,,,,1.8,0.3,3
2017p292946,2017-04-19T09:21:20Z,-33.85,10.0,179.58,16.2,247.0,25.0,M,4.3,0.7,2,,,,,,,3.8,nan,7,3.4,0.7,2,3.8,0.2,7
2017p292956,2017-04-19T09:27:12Z,-42.19,2.2,173.52,2.9,5.0,0.0,M,,,,,,,2.5,0.1,8,2.2,nan,7,,,,2.2,0.1,7
2017p293014,2017-04-19T09:58:00Z,-41.26,2.8,175.3,3.0,19.0,6.0,M,,,,,,,2.7,0.7,12,2.6,nan,11,,,,2.6,0.5,11
2017p293015,2017-04-19T09:58:31Z,-40.86,3.3,175.36,2.4,21.0,3.0,M,,,,,,,2.9,0.2,18,2.6,nan,18,,,,2.6,0.2,18
2017p293174,2017-04-19T11:23:02Z,-37.03,4.8,179.08,8.8,12.0,0.0,M,,,,,,,3.2,0.2,19,2.8,nan,15,,,,2.8,0.2,15
2017p293209,2017-04-19T11:42:03Z,-39.35,7.0,175.86,7.5,0.0,0.0,M,,,,,,,0.8,0.3,7,0.5,nan,3,,,,0.5,0.5,3
2017p293277,2017-04-19T12:18:06Z,-42.69,3.0,172.75,3.3,5.0,0.0,M,,,,,,,2.5,0.2,10,2.3,nan,6,,,,2.3,0.2,6
2017p293279,2017-04-19T12:19:28Z,-38.35,2.9,177.78,2.9,18.0,5.0,M,,,,,,,1.7,0.2,10,1.3,nan,6,,,,1.3,0.2,6
2017p293283,2017-04-19T12:21:18Z,-38.35,3.4,177.79,3.2,19.0,6.0,M,,,,,,,1.8,0.2,10,1.5,nan,7,,,,1.5,0.2,7
2017p293322,2017-04-19T12:41:41Z,-33.11,11.2,-179.85,20.5,429.0,20.0,M,4.2,0.2,17,,,,4.5,0.2,27,3.6,nan,19,3.3,0.4,17,4.4,0.2,19
2017p293434,2017-04-19T13:42:00Z,-37.68,3.6,177.25,4.6,10.0,7.0,M,,,,,,,2.3,0.1,8,1.9,nan,6,,,,1.9,0.1,6
2017p293441,2017-04-19T13:45:45Z,-42.46,2.5,173.26,3.2,5.0,0.0,M,,,,,,,2.5,0.3,13,2.3,nan,6,,,,2.3,0.3,6
2017p293544,2017-04-19T14:40:17Z,-41.67,3.1,174.09,3.4,24.0,4.0,M,,,,,,,2.1,0.3,11,1.6,nan,3,,,,1.6,0.4,3
2017p293578,2017-04-19T14:58:43Z,-42.24,2.5,173.54,4.1,5.0,0.0,M,,,,,,,2.3,0.4,8,2.0,nan,3,,,,2.0,0.2,3
2017p293630,2017-04-19T15:26:07Z,-41.05,4.6,173.47,4.1,101.0,7.0,M,,,,,,,,,,1.6,nan,3,,,,1.6,0.2,3
2017p293632,2017-04-19T15:27:26Z,-42.93,3.7,173.1,4.7,5.0,0.0,M,,,,,,,2.7,0.2,9,2.6,nan,7,,,,2.6,0.2,7
2017p293719,2017-04-19T16:13:54Z,-41.63,2.0,173.17,1.9,5.0,0.0,M,,,,,,,4.6,0.2,20,4.6,nan,92,,,,4.6,0.2,92
2017p293730,2017-04-19T16:19:23Z,-42.11,2.3,173.66,3.3,5.0,0.0,M,,,,,,,2.5,0.2,12,2.3,nan,7,,,,2.3,0.2,7
2017p293758,2017-04-19T16:34:40Z,-41.62,2.3,173.17,2.1,5.0,0.0,M,,,,,,,2.8,0.2,16,2.5,nan,12,,,,2.5,0.1,12
2017p293774,2017-04-19T16:42:51Z,-41.62,2.7,173.15,2.7,5.0,0.0,M,,,,,,,2.0,0.3,9,1.7,nan,2,,,,1.7,0.2,2
2017p293790,2017-04-19T16:51:46Z,-41.62,1.9,173.17,1.7,5.0,0.0,M,,,,,,,4.1,0.2,24,4.1,nan,78,,,,4.1,0.2,78
2017p293809,2017-04-19T17:01:47Z,-41.62,2.2,173.15,1.9,5.0,0.0,M,,,,,,,3.0,0.2,19,2.9,nan,20,,,,2.9,0.2,20
2017p293827,2017-04-19T17:11:06Z,-41.61,2.0,173.15,1.7,5.0,0.0,M,,,,,,,3.3,0.2,18,3.2,nan,37,,,,3.2,0.2,37
2017p293835,2017-04-19T17:15:44Z,-41.99,2.5,173.66,2.4,5.0,0.0,M,,,,,,,2.4,0.2,13,2.1,nan,6,,,,2.1,0.1,6
2017p293844,2017-04-19T17:20:16Z,-42.61,2.7,173.07,3.1,5.0,0.0,M,,,,,,,2.6,0.2,10,2.5,nan,9,,,,2.5,0.2,9
2017p293870,2017-04-19T17:34:10Z,-41.63,2.0,173.16,1.9,5.0,0.0,M,,,,,,,3.6,0.2,21,3.6,nan,54,,,,3.6,0.2,54
2017p293892,2017-04-19T17:46:05Z,-41.63,2.4,173.15,1.9,5.0,0.0,M,,,,,,,2.9,0.2,18,2.8,nan,19,,,,2.8,0.2,19
2017p293897,2017-04-19T17:48:20Z,-41.62,2.7,173.17,2.2,5.0,0.0,M,,,,,,,2.4,0.3,13,2.0,nan,7,,,,2.0,0.2,7
2017p293946,2017-04-19T18:14:31Z,-41.45,3.8,174.51,2.6,12.0,0.0,M,,,,,,,2.4,0.2,14,2.1,nan,12,,,,2.1,0.2,12
2017p293973,2017-04-19T18:29:09Z,-43.59,2.3,172.41,1.5,5.0,0.0,M,,,,,,,2.7,0.2,12,2.6,nan,9,,,,2.6,0.2,9
2017p293979,2017-04-19T18:32:03Z,-41.61,3.7,173.17,2.3,5.0,0.0,M,,,,,,,2.3,0.2,10,1.9,nan,6,,,,1.9,0.2,6
2017p293984,2017-04-19T18:35:01Z,-41.61,3.0,173.17,2.3,5.0,0.0,M,,,,,,,2.5,0.2,13,2.2,nan,7,,,,2.2,0.1,7
2017p293991,2017-04-19T18:38:38Z,-41.44,2.8,174.51,2.1,12.0,0.0,M,,,,,,,3.3,0.2,19,3.1,nan,36,,,,3.1,0.1,36
2017p293996,2017-04-19T18:41:36Z,-41.62,2.3,173.16,2.2,5.0,0.0,M,,,,,,,2.6,0.2,13,2.4,nan,6,,,,2.4,0.1,6
2017p294118,2017-04-19T19:46:13Z,-40.2,7.5,173.53,6.9,172.0,9.0,M,,,,,,,,,,2.3,nan,7,,,,2.3,0.2,7
2017p294144,2017-04-19T20:00:05Z,-38.93,2.0,175.74,2.5,7.0,2.0,M,,,,,,,1.3,0.1,11,1.1,nan,7,,,,1.1,0.2,7
2017p294163,2017-04-19T20:10:27Z,-41.64,2.3,173.16,2.1,5.0,0.0,M,,,,,,,2.6,0.2,13,2.4,nan,8,,,,2.4,0.2,8
2017p294222,2017-04-19T20:41:59Z,-39.82,4.5,173.94,5.0,193.0,6.0,M,,,,,,,2.6,0.1,6,2.5,nan,22,,,,2.5,0.2,22
2017p294225,2017-04-19T20:43:28Z,-42.69,2.7,172.73,2.6,12.0,0.0,M,,,,,,,2.6,0.2,9,2.4,nan,5,,,,2.4,0.3,5
2017p294270,2017-04-19T21:07:16Z,-40.21,2.1,174.88,4.3,12.0,0.0,M,,,,,,,2.4,0.2,14,1.9,nan,6,,,,1.9,0.2,6
2017p294298,2017-04-19T21:22:28Z,-39.54,5.0,174.39,5.4,116.0,8.0,M,,,,,,,2.7,0.2,9,2.3,nan,3,,,,2.3,0.2,3
2017p294320,2017-04-19T21:33:52Z,-41.97,2.4,173.67,2.4,5.0,0.0,M,,,,,,,2.4,0.1,11,2.2,nan,6,,,,2.2,0.1,6
2017p294445,2017-04-19T22:40:10Z,-40.83,3.7,176.59,4.9,12.0,0.0,M,,,,,,,2.6,0.2,16,2.3,nan,13,,,,2.3,0.2,13
2017p294450,2017-04-19T22:43:25Z,-40.04,2.9,173.13,6.3,5.0,4.0,M,,,,,,,3.1,0.2,13,2.8,nan,9,,,,2.8,0.2,9
2017p294634,2017-04-20T00:21:10Z,-38.4,4.4,178.52,7.2,33.0,0.0,M,,,,,,,2.5,0.2,16,2.2,nan,7,,,,2.2,0.2,7
2017p294668,2017-04-20T00:39:20Z,-41.73,2.8,174.22,2.7,6.0,3.0,M,,,,,,,3.3,0.1,23,3.0,nan,20,,,,3.0,0.1,20
2017p294722,2017-04-20T01:08:23Z,-40.03,3.9,173.73,4.8,194.0,6.0,M,,,,,,,,,,2.8,nan,21,,,,2.8,0.2,21
2017p294858,2017-04-20T02:20:21Z,-42.06,4.4,172.78,5.2,51.0,10.0,M,,,,,,,2.4,0.2,10,2.0,nan,2,,,,2.0,0.0,2
2017p294860,2017-04-20T02:21:42Z,-42.15,2.2,173.61,2.7,5.0,4.0,M,,,,,,,2.5,0.2,9,2.3,nan,4,,,,2.3,0.1,4
2017p294939,2017-04-20T03:03:38Z,-37.13,14.4,179.1,12.3,12.0,0.0,M,,,,,,,2.6,0.2,6,2.5,nan,1,,,,2.5,nan,1
2017p295127,2017-04-20T04:43:53Z,-42.33,2.6,173.48,3.8,5.0,0.0,M,,,,,,,2.7,0.2,10,2.4,nan,7,,,,2.4,0.3,7
2017p295181,2017-04-20T05:12:37Z,-41.18,6.8,172.62,7.9,114.0,7.0,M,,,,,,,,,,1.8,nan,2,,,,1.8,0.4,2
2017p295221,2017-04-20T05:33:58Z,-40.88,3.4,176.62,4.8,12.0,0.0,M,,,,,,,3.5,0.2,21,3.1,nan,21,,,,3.1,0.2,21
2017p295309,2017-04-20T06:21:17Z,-39.37,9.2,175.41,9.7,15.0,15.0,M,,,,,,,1.3,0.3,9,1.0,nan,5,,,,1.0,0.2,5
2017p295328,2017-04-20T06:30:52Z,-37.75,7.1,175.99,7.4,175.0,13.0,M,,,,,,,2.5,0.3,7,2.3,nan,2,,,,2.3,0.4,2
2017p295416,2017-04-20T07:17:58Z,-37.47,5.2,177.7,5.0,85.0,7.0,M,,,,,,,3.2,0.2,30,3.0,nan,28,,,,3.0,0.2,28
2017p295472,2017-04-20T07:48:06Z,-39.19,4.6,177.31,4.8,25.0,7.0,M,,,,,,,2.2,0.2,10,1.9,nan,4,,,,1.9,0.3,4
2017p295473,2017-04-20T07:48:23Z,-39.25,3.3,175.42,8.0,6.0,10.0,M,,,,,,,1.1,0.2,10,1.0,nan,6,,,,1.0,0.3,6
2017p295705,2017-04-20T09:52:03Z,-42.62,2.3,173.06,4.3,5.0,0.0,M,,,,,,,2.4,0.3,8,2.2,nan,2,,,,2.2,0.4,2
2017p295737,2017-04-20T10:09:01Z,-44.77,3.8,167.58,4.9,5.0,0.0,M,,,,,,,2.7,0.2,9,2.2,nan,3,,,,2.2,0.6,3
2017p296116,2017-04-20T13:30:49Z,-39.08,16.3,175.02,7.0,149.0,8.0,M,,,,,,,,,,2.1,nan,6,,,,2.1,0.3,6
2017p296247,2017-04-20T14:40:29Z,-37.34,4.3,177.28,3.3,5.0,0.0,M,,,,,,,2.6,0.2,12,2.2,nan,7,,,,2.2,0.3,7
2017p296295,2017-04-20T15:06:28Z,-37.99,5.0,176.41,5.8,138.0,9.0,M,,,,,,,,,,2.2,nan,8,,,,2.2,0.3,8
2017p296307,2017-04-20T15:12:26Z,-41.87,2.8,174.07,2.6,5.0,0.0,M,,,,,,,2.5,0.2,17,2.0,nan,7,,,,2.0,0.2,7
2017p296365,2017-04-20T15:43:43Z,-41.87,2.1,174.11,2.2,5.0,0.0,M,,,,,,,3.2,0.2,21,3.1,nan,30,,,,3.1,0.2,30
2017p296383,2017-04-20T15:53:21Z,-37.88,6.9,176.07,7.5,138.0,11.0,M,,,,,,,,,,1.9,nan,2,,,,1.9,0.4,2
2017p296404,2017-04-20T16:04:17Z,-41.62,3.5,174.35,2.2,5.0,0.0,M,,,,,,,2.8,0.1,17,2.5,nan,15,,,,2.5,0.1,15
2017p296415,2017-04-20T16:10:17Z,-43.17,2.7,170.83,3.2,5.0,0.0,M,,,,,,,2.3,0.4,11,1.3,nan,2,,,,1.3,0.2,2
2017p296430,2017-04-20T16:18:06Z,-41.74,2.8,174.29,2.2,12.0,0.0,M,,,,,,,3.0,0.1,23,2.8,nan,19,,,,2.8,0.2,19
2017p296472,2017-04-20T16:40:33Z,-37.72,9.4,-179.98,7.5,33.0,0.0,M,,,,,,,3.8,0.2,19,3.4,nan,15,,,,3.4,0.2,15
2017p296541,2017-04-20T17:17:29Z,-40.43,5.5,173.37,4.4,138.0,8.0,M,,,,,,,,,,2.6,nan,10,,,,2.6,0.3,10
2017p296549,2017-04-20T17:21:46Z,-41.86,2.6,174.09,2.8,5.0,0.0,M,,,,,,,2.6,0.2,14,2.2,nan,12,,,,2.2,0.2,12
2017p296577,2017-04-20T17:36:44Z,-39.37,4.3,175.78,4.9,10.0,5.0,M,,,,,,,1.2,0.3,15,0.9,nan,6,,,,0.9,0.4,6
2017p296580,2017-04-20T17:38:41Z,-38.13,6.8,176.21,9.5,142.0,15.0,M,,,,,,,,,,1.9,nan,1,,,,1.9,nan,1
2017p296667,2017-04-20T18:24:19Z,-41.87,3.9,174.15,3.4,5.0,0.0,M,,,,,,,2.3,0.1,13,2.1,nan,7,,,,2.1,0.1,7
2017p296756,2017-04-20T19:12:04Z,-42.24,3.8,173.91,4.4,12.0,0.0,M,,,,,,,3.4,0.2,16,3.2,nan,15,,,,3.2,0.2,15
2017p296801,2017-04-20T19:35:37Z,-42.05,3.1,173.72,3.7,5.0,0.0,M,,,,,,,2.4,0.2,9,2.0,nan,7,,,,2.0,0.1,7
2017p296815,2017-04-20T19:43:26Z,-42.07,2.6,173.74,2.6,12.0,0.0,M,,,,,,,3.3,0.2,24,3.2,nan,24,,,,3.2,0.1,24
2017p296816,2017-04-20T19:44:22Z,-39.22,6.9,175.5,9.5,5.0,0.0,M,,,,,,,1.7,0.2,9,1.3,nan,9,,,,1.3,0.3,9
2017p296848,2017-04-20T20:00:42Z,-42.25,2.2,173.59,3.0,5.0,0.0,M,,,,,,,3.1,0.1,12,2.9,nan,9,,,,2.9,0.2,9
2017p296849,2017-04-20T20:01:41Z,-39.24,4.9,175.64,8.7,5.0,0.0,M,,,,,,,0.9,0.1,6,0.5,nan,5,,,,0.5,0.1,5
