PublicID,UTCTime,Latitude,LatitudeUncertainty,Longitude,LongitudeUncertainty,Depth,DepthUncertainty,PreferredMag,mB,mB_Uncertainty,mB_StationCount,Mjma,Mjma_Uncertainty,Mjma_StationCount,ML,ML_Uncertainty,ML_StationCount,M,M_Uncertainty,M_StationCount,Mw(mB),Mw(mB)_Uncertainty,Mw(mB)_StationCount,Ms(BB),Ms(BB)_Uncertainty,Ms(BB)_StationCount,mb,mb_Uncertainty,mb_StationCount,MLv,MLv_Uncertainty,MLv_StationCount
2016p509794,2016-07-07T14:58:38Z,-39.23,3.9,174.82,3.9,26.0,6.0,M,,,,,,,2.5,0.2,14,2.3,nan,8,,,,,,,,,,2.3,0.3,8
2016p510235,2016-07-07T18:53:38Z,-40.4,2.0,175.16,2.8,5.0,3.0,M,,,,,,,2.6,0.3,30,2.2,nan,18,,,,,,,,,,2.2,0.2,18
2016p510538,2016-07-07T21:35:05Z,-39.16,1.5,175.45,1.9,10.0,3.0,M,,,,,,,1.6,0.2,13,1.2,nan,8,,,,,,,,,,1.2,0.2,8
2016p510723,2016-07-07T23:13:18Z,-40.94,6.0,172.92,4.8,182.0,6.0,M,,,,,,,,,,3.0,nan,14,,,,,,,,,,3.0,0.3,14
2016p510983,2016-07-08T01:31:58Z,-39.45,4.6,175.7,2.2,18.0,4.0,M,,,,,,,1.8,0.3,10,1.4,nan,6,,,,,,,,,,1.4,0.4,6
2016p511259,2016-07-08T03:58:53Z,-38.73,6.5,176.71,8.0,84.0,10.0,M,,,,,,,2.4,0.3,8,2.1,nan,7,,,,,,,,,,2.1,0.3,7
2016p511621,2016-07-08T07:12:05Z,-43.17,4.5,174.36,6.0,33.0,0.0,M,,,,,,,3.2,0.3,12,2.8,nan,2,,,,,,,,,,2.8,0.4,2
2016p511689,2016-07-08T07:48:20Z,-45.33,3.1,167.45,3.8,8.0,4.0,M,,,,,,,3.2,0.2,13,3.0,nan,6,,,,,,,,,,3.0,0.4,6
2016p511790,2016-07-08T08:41:59Z,-39.17,3.6,175.48,5.5,17.0,5.0,M,,,,,,,1.6,0.2,6,1.4,nan,3,,,,,,,,,,1.4,0.3,3
2016p512013,2016-07-08T10:40:51Z,-38.24,4.2,178.24,6.1,23.0,8.0,M,,,,,,,2.8,0.1,8,2.5,nan,7,,,,,,,,,,2.5,0.2,7
2016p512065,2016-07-08T11:08:36Z,-40.64,7.5,173.28,5.9,143.0,7.0,M,,,,,,,,,,3.0,nan,13,,,,,,,,,,3.0,0.3,13
2016p512086,2016-07-08T11:19:27Z,-39.07,5.4,178.43,5.9,21.0,5.0,M,,,,,,,3.3,0.2,14,3.0,nan,10,,,,,,,,,,3.0,0.1,10
2016p512147,2016-07-08T11:52:25Z,-38.33,2.7,177.78,4.0,23.0,5.0,M,,,,,,,3.0,0.1,14,2.6,nan,11,,,,,,,,,,2.6,0.2,11
2016p512185,2016-07-08T12:12:36Z,-43.63,3.0,172.48,2.3,4.0,3.0,M,,,,,,,2.4,0.4,9,2.4,nan,3,,,,,,,,,,2.4,0.5,3
2016p512509,2016-07-08T15:05:13Z,-37.99,10.1,175.92,20.3,118.0,20.0,M,,,,,,,3.0,0.4,7,2.8,nan,1,,,,,,,,,,2.8,nan,1
2016p512606,2016-07-08T15:56:33Z,-38.29,5.0,177.28,3.4,39.0,6.0,M,,,,,,,2.7,0.2,19,2.5,nan,13,,,,,,,,,,2.5,0.2,13
2016p513180,2016-07-08T21:02:48Z,-40.08,2.5,176.4,3.5,35.0,5.0,M,,,,,,,2.9,0.2,12,2.7,nan,12,,,,,,,,,,2.7,0.2,12
2016p513641,2016-07-09T01:08:03Z,-38.49,2.7,176.9,2.7,37.0,5.0,M,,,,,,,4.4,0.3,40,4.0,nan,40,,,,,,,,,,4.0,0.3,40
2016p513786,2016-07-09T02:25:16Z,-39.39,7.7,177.62,7.3,22.0,9.0,M,,,,,,,2.8,0.1,7,2.4,nan,4,,,,,,,,,,2.4,0.2,4
2016p513895,2016-07-09T03:23:40Z,-39.71,3.3,176.78,5.5,36.0,6.0,M,,,,,,,2.6,0.2,12,2.3,nan,11,,,,,,,,,,2.3,0.2,11
2016p514373,2016-07-09T07:38:18Z,-38.71,2.8,177.04,3.8,10.0,9.0,M,,,,,,,2.0,0.5,6,1.3,nan,3,,,,,,,,,,1.3,0.2,3
2016p514528,2016-07-09T09:01:03Z,-38.88,4.7,177.88,6.1,23.0,7.0,M,,,,,,,2.4,0.3,6,1.9,nan,3,,,,,,,,,,1.9,0.3,3
2016p514718,2016-07-09T10:42:00Z,-40.33,2.0,176.16,2.7,21.0,3.0,M,,,,,,,2.1,0.2,13,1.9,nan,10,,,,,,,,,,1.9,0.2,10
2016p514772,2016-07-09T11:11:00Z,-42.12,2.1,173.13,2.8,33.0,5.0,M,,,,,,,3.1,0.2,24,2.9,nan,16,,,,,,,,,,2.9,0.2,16
2016p514949,2016-07-09T12:45:05Z,-39.48,3.2,175.73,1.8,17.0,3.0,M,,,,,,,1.9,0.3,17,1.5,nan,9,,,,,,,,,,1.5,0.3,9
2016p514958,2016-07-09T12:49:54Z,-40.65,4.0,173.39,3.5,149.0,7.0,M,,,,,,,,,,2.4,nan,11,,,,,,,,,,2.4,0.2,11
2016p514970,2016-07-09T12:55:55Z,-37.14,7.9,177.41,6.3,126.0,9.0,M,,,,,,,3.2,0.2,21,2.8,nan,15,,,,,,,,,,2.8,0.2,15
2016p515173,2016-07-09T14:44:16Z,-39.16,0.7,175.63,1.1,5.0,1.0,M,,,,,,,2.4,0.4,16,2.2,nan,16,,,,,,,,,,2.2,0.3,16
2016p515193,2016-07-09T14:55:42Z,-39.16,1.4,175.63,1.6,5.0,2.0,M,,,,,,,1.5,0.3,11,1.3,nan,8,,,,,,,,,,1.3,0.3,8
2016p515407,2016-07-09T16:48:59Z,-44.53,3.3,167.73,5.3,5.0,0.0,M,,,,,,,3.2,0.2,12,3.2,nan,5,,,,,,,,,,3.2,0.4,5
2016p515982,2016-07-09T21:56:11Z,-39.28,3.1,175.53,2.4,5.0,1.0,M,,,,,,,1.0,0.2,6,0.8,nan,3,,,,,,,,,,0.8,0.5,3
2016p516078,2016-07-09T22:46:32Z,-39.71,1.5,175.67,2.0,5.0,2.0,M,,,,,,,3.9,0.2,53,3.6,nan,53,,,,,,,,,,3.6,0.2,53
2016p516466,2016-07-10T02:13:09Z,-44.75,3.9,167.97,5.2,64.0,9.0,M,,,,,,,3.1,0.2,12,2.7,nan,4,,,,,,,,,,2.7,0.5,4
2016p516569,2016-07-10T03:09:18Z,-39.82,4.9,173.84,4.4,211.0,6.0,M,,,,,,,,,,2.7,nan,15,,,,,,,,,,2.7,0.2,15
2016p516683,2016-07-10T04:09:08Z,-37.83,7.9,176.52,5.9,33.0,7.0,M,,,,,,,2.7,0.3,12,2.5,nan,5,,,,,,,,,,2.5,0.3,5
2016p517143,2016-07-10T08:14:07Z,-39.8,3.3,177.1,5.0,14.0,5.0,M,,,,,,,2.3,0.3,10,2.0,nan,8,,,,,,,,,,2.0,0.2,8
2016p517197,2016-07-10T08:42:33Z,-39.83,3.5,177.12,4.9,14.0,5.0,M,,,,,,,2.6,0.3,12,2.3,nan,12,,,,,,,,,,2.3,0.3,12
2016p517241,2016-07-10T09:06:42Z,-39.27,18.9,175.61,18.7,5.0,22.0,M,,,,,,,0.8,0.2,7,0.6,nan,5,,,,,,,,,,0.6,0.3,5
2016p517347,2016-07-10T10:02:56Z,-39.27,3.3,176.38,3.2,38.0,6.0,M,,,,,,,2.3,0.3,23,2.1,nan,15,,,,,,,,,,2.1,0.3,15
2016p517553,2016-07-10T11:52:24Z,-44.46,2.8,168.53,2.9,5.0,0.0,M,,,,,,,2.9,0.2,12,2.4,nan,5,,,,,,,,,,2.4,0.3,5
2016p517594,2016-07-10T12:14:18Z,-43.1,2.8,170.98,2.8,5.0,0.0,M,,,,,,,2.5,0.3,10,2.0,nan,4,,,,,,,,,,2.0,0.5,4
2016p517612,2016-07-10T12:24:03Z,-39.17,1.5,175.43,1.8,5.0,3.0,M,,,,,,,0.9,0.2,9,0.5,nan,6,,,,,,,,,,0.5,0.1,6
2016p517646,2016-07-10T12:41:53Z,-39.02,5.2,177.55,3.6,23.0,7.0,M,,,,,,,2.3,0.3,9,2.0,nan,4,,,,,,,,,,2.0,0.3,4
2016p518075,2016-07-10T16:30:48Z,-44.61,4.1,168.33,4.5,66.0,10.0,M,,,,,,,3.0,0.2,12,2.5,nan,4,,,,,,,,,,2.5,0.4,4
2016p518101,2016-07-10T16:44:21Z,-39.3,4.0,175.08,3.2,28.0,5.0,M,,,,,,,2.1,0.2,22,1.7,nan,13,,,,,,,,,,1.7,0.3,13
2016p518310,2016-07-10T18:35:50Z,-39.78,2.7,177.05,3.9,22.0,4.0,M,,,,,,,2.9,0.3,15,2.7,nan,14,,,,,,,,,,2.7,0.2,14
2016p518463,2016-07-10T19:57:23Z,-37.59,8.5,177.26,6.6,40.0,9.0,M,,,,,,,2.8,0.2,9,2.4,nan,5,,,,,,,,,,2.4,0.2,5
2016p518509,2016-07-10T20:21:57Z,-39.32,1.3,175.59,1.8,15.0,1.0,M,,,,,,,3.0,0.2,49,2.7,nan,44,,,,,,,,,,2.7,0.2,44
2016p518663,2016-07-10T21:43:51Z,-39.79,3.0,177.05,4.0,18.0,3.0,M,,,,,,,2.7,0.3,17,2.5,nan,16,,,,,,,,,,2.5,0.2,16
2016p518846,2016-07-10T23:21:14Z,-39.04,2.4,176.93,2.6,28.0,3.0,M,,,,,,,2.4,0.2,13,2.1,nan,10,,,,,,,,,,2.1,0.3,10
2016p519100,2016-07-11T01:36:48Z,-39.79,4.0,177.07,4.8,18.0,4.0,M,,,,,,,2.4,0.3,13,2.1,nan,9,,,,,,,,,,2.1,0.3,9
2016p519113,2016-07-11T01:43:36Z,-36.49,17.6,178.27,17.3,95.0,29.0,M,,,,,,,3.5,0.2,6,3.2,nan,9,,,,,,,,,,3.2,0.3,9
2016p519247,2016-07-11T02:54:57Z,-40.4,2.5,174.17,3.3,90.0,7.0,M,,,,,,,2.9,0.3,30,2.7,nan,26,,,,,,,,,,2.7,0.2,26
2016p519426,2016-07-11T04:30:33Z,-39.52,13.8,175.65,8.8,17.0,12.0,M,,,,,,,1.8,0.2,19,1.5,nan,12,,,,,,,,,,1.5,0.2,12
2016p519652,2016-07-11T06:30:44Z,-38.16,5.8,178.51,7.8,32.0,8.0,M,,,,,,,2.4,0.4,8,2.1,nan,4,,,,,,,,,,2.1,0.3,4
2016p519707,2016-07-11T07:00:04Z,-40.15,3.9,173.88,5.3,88.0,11.0,M,,,,,,,2.4,0.3,6,1.9,nan,2,,,,,,,,,,1.9,0.2,2
2016p519927,2016-07-11T08:57:35Z,-39.16,5.8,175.4,9.3,16.0,37.0,M,,,,,,,1.0,0.2,13,0.8,nan,11,,,,,,,,,,0.8,0.3,11
2016p519974,2016-07-11T09:22:31Z,-39.5,6.5,175.68,5.1,11.0,13.0,M,,,,,,,1.7,0.2,17,1.4,nan,12,,,,,,,,,,1.4,0.3,12
2016p520032,2016-07-11T09:53:11Z,-45.17,5.9,167.47,6.2,107.0,9.0,M,,,,,,,,,,2.9,nan,4,,,,,,,,,,2.9,0.4,4
2016p520451,2016-07-11T13:36:29Z,-37.15,5.2,177.82,5.4,93.0,7.0,M,,,,,,,3.6,0.3,36,3.4,nan,36,,,,,,,,,,3.4,0.2,36
2016p520520,2016-07-11T14:13:44Z,-37.61,10.5,176.4,10.4,118.0,16.0,M,,,,,,,2.8,0.1,6,2.4,nan,3,,,,,,,,,,2.4,0.4,3
2016p520532,2016-07-11T14:19:27Z,-39.68,2.2,176.19,2.4,15.0,5.0,M,,,,,,,2.4,0.2,18,2.2,nan,15,,,,,,,,,,2.2,0.2,15
2016p520605,2016-07-11T14:58:29Z,-39.17,6.7,175.4,9.9,23.0,41.0,M,,,,,,,1.1,0.2,12,0.7,nan,6,,,,,,,,,,0.7,0.3,6
2016p520612,2016-07-11T15:02:37Z,-45.21,4.6,167.34,5.4,79.0,9.0,M,,,,,,,2.9,0.2,9,3.0,nan,1,,,,,,,,,,3.0,nan,1
2016p520659,2016-07-11T15:27:43Z,-39.22,5.5,175.44,6.7,5.0,54.0,M,,,,,,,1.2,0.2,12,0.9,nan,8,,,,,,,,,,0.9,0.2,8
2016p520747,2016-07-11T16:14:27Z,-37.72,11.4,176.62,18.0,135.0,13.0,M,,,,,,,,,,2.4,nan,1,,,,,,,,,,2.4,nan,1
2016p520848,2016-07-11T17:08:14Z,-37.47,7.4,177.15,5.3,57.0,11.0,M,,,,,,,2.8,0.2,12,2.4,nan,6,,,,,,,,,,2.4,0.2,6
2016p520966,2016-07-11T18:11:01Z,-39.21,10.5,174.45,6.3,15.0,26.0,M,,,,,,,2.0,0.5,6,1.7,nan,6,,,,,,,,,,1.7,0.4,6
2016p521010,2016-07-11T18:34:35Z,-39.04,4.4,177.76,3.8,29.0,4.0,M,,,,,,,2.3,0.2,11,2.0,nan,7,,,,,,,,,,2.0,0.2,7
2016p521078,2016-07-11T19:11:09Z,-38.01,9.2,178.99,7.6,29.0,7.0,M,,,,,,,2.8,0.2,11,2.3,nan,6,,,,,,,,,,2.3,0.2,6
2016p521131,2016-07-11T19:38:51Z,-37.8,5.1,177.16,3.9,32.0,5.0,M,,,,,,,3.2,0.2,19,2.9,nan,18,,,,,,,,,,2.9,0.2,18
2016p521477,2016-07-11T22:43:20Z,-39.3,3.8,175.44,4.5,5.0,4.0,M,,,,,,,1.6,0.2,14,1.4,nan,13,,,,,,,,,,1.4,0.3,13
2016p521503,2016-07-11T22:57:48Z,-38.5,3.4,176.89,3.5,46.0,6.0,M,,,,,,,2.6,0.3,18,2.2,nan,15,,,,,,,,,,2.2,0.2,15
2016p521720,2016-07-12T00:52:58Z,-38.41,3.2,176.55,3.4,12.0,9.0,M,,,,,,,1.8,0.2,8,1.5,nan,8,,,,,,,,,,1.5,0.1,8
2016p521725,2016-07-12T00:55:24Z,-37.75,5.1,176.23,4.4,177.0,8.0,M,,,,,,,,,,2.8,nan,32,,,,,,,,,,2.8,0.4,32
2016p521731,2016-07-12T00:58:28Z,-39.79,3.5,177.07,4.4,20.0,4.0,M,,,,,,,2.8,0.3,16,2.5,nan,14,,,,,,,,,,2.5,0.2,14
2016p521787,2016-07-12T01:28:22Z,-39.77,3.1,177.04,4.5,19.0,5.0,M,,,,,,,2.6,0.2,12,2.4,nan,10,,,,,,,,,,2.4,0.3,10
2016p521965,2016-07-12T03:02:58Z,-39.77,3.0,176.67,2.9,27.0,4.0,M,,,,,,,2.3,0.2,17,2.0,nan,13,,,,,,,,,,2.0,0.3,13
2016p522048,2016-07-12T03:47:38Z,-39.56,22.6,175.69,8.5,3.0,10.0,M,,,,,,,1.7,0.2,12,1.2,nan,8,,,,,,,,,,1.2,0.3,8
2016p522400,2016-07-12T06:55:10Z,-40.19,2.9,176.33,3.6,39.0,5.0,M,,,,,,,2.5,0.2,15,2.2,nan,12,,,,,,,,,,2.2,0.1,12
2016p522526,2016-07-12T08:01:57Z,-37.66,7.6,176.48,7.7,121.0,12.0,M,,,,,,,2.5,0.3,12,2.0,nan,5,,,,,,,,,,2.0,0.4,5
2016p522643,2016-07-12T09:04:26Z,-37.84,7.7,176.34,5.9,145.0,11.0,M,,,,,,,2.6,0.2,15,2.4,nan,9,,,,,,,,,,2.4,0.2,9
2016p522696,2016-07-12T09:32:42Z,-38.78,2.7,177.99,4.0,16.0,4.0,M,,,,,,,2.7,0.2,18,2.4,nan,16,,,,,,,,,,2.4,0.2,16
2016p522732,2016-07-12T09:52:26Z,-39.24,5.8,175.39,7.3,11.0,33.0,M,,,,,,,1.2,0.2,15,1.0,nan,11,,,,,,,,,,1.0,0.2,11
2016p522865,2016-07-12T11:02:48Z,-38.95,9.5,175.99,4.6,3.0,33.0,M,,,,,,,1.7,0.1,19,1.5,nan,15,,,,,,,,,,1.5,0.2,15
2016p522870,2016-07-12T11:05:17Z,-39.24,6.0,175.2,20.9,22.0,15.0,M,,,,,,,1.7,0.2,17,1.3,nan,11,,,,,,,,,,1.3,0.2,11
2016p522905,2016-07-12T11:24:08Z,-38.22,3.8,177.53,3.7,51.0,6.0,M,,,,,,,2.4,0.2,16,2.1,nan,12,,,,,,,,,,2.1,0.2,12
2016p522915,2016-07-12T11:29:17Z,-38.96,37.5,176.01,21.1,7.0,72.0,M,,,,,,,1.2,0.3,6,0.9,nan,4,,,,,,,,,,0.9,0.1,4
2016p523055,2016-07-12T12:43:47Z,-40.9,3.2,173.73,2.4,76.0,6.0,M,,,,,,,3.7,0.3,32,3.5,nan,31,,,,,,,,,,3.5,0.3,31
2016p523325,2016-07-12T15:07:56Z,-36.1,9.9,178.51,12.9,175.0,12.0,M,,,,,,,3.6,0.3,16,3.3,nan,12,,,,,,,,,,3.3,0.3,12
2016p523481,2016-07-12T16:30:52Z,-39.8,4.4,177.08,4.9,17.0,4.0,M,,,,,,,2.3,0.2,15,2.0,nan,13,,,,,,,,,,2.0,0.2,13
2016p523615,2016-07-12T17:42:25Z,-39.1,11.0,173.95,10.3,8.0,13.0,M,,,,,,,2.3,0.2,8,1.9,nan,6,,,,,,,,,,1.9,0.2,6
2016p523794,2016-07-12T19:18:06Z,-39.43,11.0,175.57,6.7,2.0,7.0,M,,,,,,,1.1,0.2,8,0.7,nan,5,,,,,,,,,,0.7,0.3,5
2016p524169,2016-07-12T22:37:25Z,-39.66,3.0,176.88,4.5,33.0,7.0,M,,,,,,,2.4,0.2,15,2.1,nan,14,,,,,,,,,,2.1,0.3,14
2016p524225,2016-07-12T23:07:12Z,-41.38,3.1,174.2,2.4,49.0,5.0,M,,,,,,,3.3,0.2,31,3.0,nan,27,,,,,,,,,,3.0,0.3,27
2016p524453,2016-07-13T01:08:57Z,-39.11,3.7,175.68,3.3,5.0,4.0,M,,,,,,,0.8,0.2,7,0.3,nan,2,,,,,,,,,,0.3,0.1,2
2016p524538,2016-07-13T01:54:01Z,-37.94,5.3,176.61,5.0,125.0,8.0,M,,,,,,,,,,2.7,nan,19,,,,,,,,,,2.7,0.2,19
2016p524592,2016-07-13T02:22:58Z,-42.58,2.6,173.0,4.1,24.0,4.0,M,,,,,,,2.9,0.1,12,2.6,nan,7,,,,,,,,,,2.6,0.2,7
2016p524600,2016-07-13T02:27:26Z,-39.38,4.5,175.74,7.0,18.0,9.0,M,,,,,,,1.4,0.4,9,1.2,nan,4,,,,,,,,,,1.2,0.6,4
2016p524680,2016-07-13T03:09:48Z,-46.03,3.6,167.03,3.4,5.0,0.0,M,,,,,,,3.2,0.1,8,3.0,nan,7,,,,,,,,,,3.0,0.2,7
2016p524853,2016-07-13T04:42:07Z,-40.07,2.2,175.37,3.1,32.0,5.0,M,,,,,,,3.3,0.2,40,3.0,nan,36,,,,,,,,,,3.0,0.2,36
2016p524960,2016-07-13T05:39:12Z,-39.76,2.9,176.82,3.7,32.0,5.0,M,,,,,,,2.6,0.2,14,2.3,nan,13,,,,,,,,,,2.3,0.2,13
2016p525142,2016-07-13T07:16:05Z,-39.53,111.8,175.67,19.1,23.0,30.0,M,,,,,,,1.7,0.5,7,0.9,nan,3,,,,,,,,,,0.9,0.4,3
2016p525522,2016-07-13T10:38:13Z,-39.13,2.3,177.27,2.3,18.0,3.0,M,,,,,,,2.8,0.2,29,2.5,nan,21,,,,,,,,,,2.5,0.2,21
2016p525573,2016-07-13T11:05:23Z,-45.11,4.0,167.25,5.1,27.0,5.0,M,,,,,,,4.0,0.2,12,3.8,nan,11,,,,,,,,,,3.8,0.1,11
2016p525583,2016-07-13T11:10:40Z,-41.07,2.1,174.96,2.6,18.0,4.0,M,,,,,,,3.2,0.2,10,2.8,nan,9,,,,,,,,,,2.8,0.2,9
2016p525718,2016-07-13T12:22:48Z,-41.06,2.3,174.97,2.4,26.0,4.0,M,,,,,,,2.8,0.2,12,2.5,nan,12,,,,,,,,,,2.5,0.3,12
2016p526029,2016-07-13T15:08:44Z,-37.45,4.2,178.1,5.7,66.0,7.0,M,,,,,,,3.1,0.3,21,2.9,nan,15,,,,,,,,,,2.9,0.3,15
2016p526066,2016-07-13T15:28:12Z,-43.15,4.6,175.58,5.0,33.0,0.0,M,,,,,,,3.3,0.3,21,3.0,nan,6,,,,,,,,,,3.0,0.2,6
2016p526178,2016-07-13T16:27:50Z,-38.73,4.5,177.99,5.0,31.0,6.0,M,,,,,,,2.5,0.4,10,2.2,nan,7,,,,,,,,,,2.2,0.4,7
2016p526202,2016-07-13T16:40:35Z,-39.32,51.1,175.02,44.8,48.0,64.0,M,,,,,,,3.1,0.4,11,2.9,nan,2,,,,,,,,,,2.9,0.2,2
2016p526221,2016-07-13T16:50:56Z,-43.19,3.0,170.85,3.0,5.0,0.0,M,,,,,,,2.9,0.3,13,2.3,nan,3,,,,,,,,,,2.3,0.3,3
2016p526243,2016-07-13T17:02:29Z,-38.13,7.6,176.41,7.2,131.0,10.0,M,,,,,,,,,,2.4,nan,7,,,,,,,,,,2.4,0.1,7
2016p526316,2016-07-13T17:41:15Z,-38.74,3.8,178.3,6.2,28.0,4.0,M,,,,,,,2.6,0.2,11,2.2,nan,7,,,,,,,,,,2.2,0.3,7
2016p526396,2016-07-13T18:24:03Z,-37.55,9.0,179.52,7.9,33.0,0.0,M,,,,,,,3.3,0.3,12,2.8,nan,4,,,,,,,,,,2.8,0.5,4
2016p526510,2016-07-13T19:24:57Z,-39.95,2.2,176.58,3.1,23.0,3.0,M,,,,,,,3.5,0.2,43,3.3,nan,41,,,,,,,,,,3.3,0.2,41
2016p526514,2016-07-13T19:26:39Z,-39.91,2.5,176.8,3.9,27.0,5.0,M,,,,,,,3.0,0.2,12,2.7,nan,13,,,,,,,,,,2.7,0.2,13
2016p526849,2016-07-13T22:25:29Z,-38.33,3.5,175.98,3.2,128.0,6.0,M,,,,,,,3.0,0.4,33,3.2,nan,55,,,,,,,,,,3.2,0.3,55
2016p526972,2016-07-13T23:31:06Z,-43.61,2.7,172.42,2.3,3.0,3.0,M,,,,,,,3.0,0.2,10,2.8,nan,8,,,,,,,,,,2.8,0.3,8
2016p527048,2016-07-14T00:11:14Z,-43.25,3.1,171.9,3.3,5.0,0.0,M,,,,,,,2.8,0.4,9,2.7,nan,2,,,,,,,,,,2.7,1.1,2
2016p527103,2016-07-14T00:40:54Z,-43.66,2.8,172.83,3.3,3.0,3.0,M,,,,,,,2.8,0.3,10,2.5,nan,6,,,,,,,,,,2.5,0.3,6
2016p527262,2016-07-14T02:05:19Z,-38.07,3.0,178.09,3.0,7.0,5.0,M,,,,,,,2.4,0.2,10,2.1,nan,8,,,,,,,,,,2.1,0.2,8
2016p527413,2016-07-14T03:26:05Z,-39.26,5.1,177.35,4.1,21.0,5.0,M,,,,,,,2.7,0.2,12,2.4,nan,7,,,,,,,,,,2.4,0.2,7
2016p527557,2016-07-14T04:42:42Z,-43.39,3.5,170.98,4.2,5.0,0.0,M,,,,,,,2.8,0.5,8,2.5,nan,4,,,,,,,,,,2.5,0.9,4
2016p527763,2016-07-14T06:32:16Z,-38.96,5.2,177.77,6.6,41.0,7.0,M,,,,,,,2.6,0.5,13,2.6,nan,6,,,,,,,,,,2.6,0.6,6
2016p528013,2016-07-14T08:45:26Z,-37.31,10.3,178.79,13.6,15.0,8.0,M,,,,,,,3.4,0.2,11,3.0,nan,7,,,,,,,,,,3.0,0.1,7
2016p528163,2016-07-14T10:05:20Z,-36.31,18.4,177.92,17.5,213.0,16.0,M,,,,,,,3.6,0.3,10,3.1,nan,7,,,,,,,,,,3.1,0.1,7
2016p528314,2016-07-14T11:25:54Z,-40.15,2.1,176.12,3.9,22.0,4.0,M,,,,,,,2.1,0.4,11,1.9,nan,7,,,,,,,,,,1.9,0.3,7
2016p528360,2016-07-14T11:50:22Z,-39.9,2.9,176.91,4.1,31.0,4.0,M,,,,,,,2.9,0.2,16,2.6,nan,12,,,,,,,,,,2.6,0.2,12
2016p528385,2016-07-14T12:03:40Z,-40.63,1.9,175.87,2.8,25.0,3.0,M,,,,,,,2.9,0.2,17,2.5,nan,14,,,,,,,,,,2.5,0.2,14
2016p528751,2016-07-14T15:18:37Z,-38.97,4.4,177.81,4.5,30.0,6.0,M,,,,,,,2.5,0.4,9,2.2,nan,8,,,,,,,,,,2.2,0.3,8
2016p528782,2016-07-14T15:35:25Z,-38.26,5.6,176.93,3.8,48.0,7.0,M,,,,,,,2.6,0.2,13,2.2,nan,9,,,,,,,,,,2.2,0.2,9
2016p528802,2016-07-14T15:45:59Z,-37.48,5.2,177.07,5.3,119.0,8.0,M,,,,,,,,,,2.5,nan,7,,,,,,,,,,2.5,0.2,7
2016p528997,2016-07-14T17:30:08Z,-40.04,5.0,176.72,4.2,31.0,5.0,M,,,,,,,2.6,0.3,10,2.0,nan,6,,,,,,,,,,2.0,0.3,6
2016p529110,2016-07-14T18:30:14Z,-39.44,3.2,177.06,4.1,26.0,4.0,M,,,,,,,2.5,0.3,13,2.3,nan,10,,,,,,,,,,2.3,0.3,10
2016p529728,2016-07-14T23:59:17Z,-38.75,2.5,177.44,2.6,27.0,3.0,M,,,,,,,2.8,0.2,18,2.5,nan,17,,,,,,,,,,2.5,0.2,17
2016p529850,2016-07-15T01:05:08Z,-40.35,11.6,173.9,4.6,103.0,13.0,M,,,,,,,,,,2.6,nan,5,,,,,,,,,,2.6,0.2,5
2016p530002,2016-07-15T02:25:56Z,-38.87,2.9,177.54,2.8,21.0,5.0,M,,,,,,,2.8,0.3,12,2.4,nan,11,,,,,,,,,,2.4,0.3,11
2016p530350,2016-07-15T05:30:49Z,-36.56,7.7,177.67,8.9,161.0,10.0,M,,,,,,,3.6,0.3,16,3.1,nan,11,,,,,,,,,,3.1,0.2,11
2016p530562,2016-07-15T07:23:42Z,-40.14,2.5,176.35,3.8,40.0,5.0,M,,,,,,,2.7,0.2,12,2.4,nan,12,,,,,,,,,,2.4,0.2,12
2016p530834,2016-07-15T09:48:48Z,-40.47,3.9,174.08,3.4,69.0,10.0,M,,,,,,,2.8,0.4,14,2.4,nan,3,,,,,,,,,,2.4,0.5,3
2016p530885,2016-07-15T10:15:57Z,-42.52,2.3,172.68,3.2,5.0,0.0,M,,,,,,,2.7,0.3,11,2.8,nan,3,,,,,,,,,,2.8,0.4,3
2016p531065,2016-07-15T11:51:28Z,-39.99,2.6,176.69,3.6,28.0,4.0,M,,,,,,,2.9,0.2,19,2.7,nan,18,,,,,,,,,,2.7,0.2,18
2016p531318,2016-07-15T14:06:21Z,-41.38,3.0,174.36,2.1,23.0,3.0,M,,,,,,,3.3,0.3,32,2.9,nan,24,,,,,,,,,,2.9,0.2,24
2016p532050,2016-07-15T20:36:37Z,-35.87,7.8,178.4,9.2,201.0,10.0,M,,,,,,,4.4,0.2,24,4.0,nan,23,,,,,,,,,,4.0,0.3,23
2016p532097,2016-07-15T21:01:27Z,-40.57,2.4,174.73,2.4,27.0,5.0,M,,,,,,,3.3,0.2,25,3.0,nan,22,,,,,,,,,,3.0,0.1,22
2016p532102,2016-07-15T21:04:22Z,-38.03,5.1,176.02,4.6,183.0,6.0,M,,,,,,,,,,2.8,nan,21,,,,,,,,,,2.8,0.3,21
2016p532231,2016-07-15T22:13:03Z,-43.66,2.9,172.47,3.1,9.0,4.0,M,,,,,,,2.7,0.2,11,2.4,nan,6,,,,,,,,,,2.4,0.3,6
2016p532515,2016-07-16T00:44:26Z,-37.84,3.5,178.07,3.9,30.0,4.0,M,,,,,,,2.7,0.3,13,2.4,nan,11,,,,,,,,,,2.4,0.2,11
2016p532795,2016-07-16T03:13:36Z,-41.35,3.5,174.52,2.1,20.0,4.0,M,,,,,,,3.0,0.2,22,2.7,nan,17,,,,,,,,,,2.7,0.2,17
