PublicID,UTCTime,Latitude,LatitudeUncertainty,Longitude,LongitudeUncertainty,Depth,DepthUncertainty,PreferredMag,MS,MS_Uncertainty,MS_StationCount,ML,ML_Uncertainty,ML_StationCount,M,M_Uncertainty,M_StationCount,Mw,Mw_Uncertainty,Mw_StationCount
1551061,1968-06-23T13:48:57Z,-41.9,0.0,171.77,0.0,12.0,0.0,ML,,,,3.3,0.2,5,,,,,,
1551225,1968-06-23T16:19:28Z,-41.79,0.0,171.87,0.1,12.0,0.0,ML,,,,3.2,0.3,4,,,,,,
1551063,1968-06-23T19:56:07Z,-41.79,0.0,171.9,0.0,12.0,0.0,ML,,,,3.4,0.2,5,,,,,,
1551064,1968-06-24T01:46:55Z,-41.79,0.0,171.86,0.0,12.0,0.0,ML,,,,3.3,0.2,5,,,,,,
1551065,1968-06-24T02:55:14Z,-41.92,0.0,171.82,0.0,12.0,0.0,ML,,,,3.6,0.2,4,,,,,,
1551226,1968-06-24T03:19:41Z,-41.09,0.0,175.73,0.1,12.0,0.0,ML,,,,3.6,0.3,8,,,,,,
1551066,1968-06-24T07:23:52Z,-41.93,0.0,171.84,0.1,12.0,0.0,ML,,,,3.3,0.2,5,,,,,,
1551067,1968-06-24T10:05:19Z,-41.83,0.0,171.94,0.0,12.0,0.0,ML,,,,3.3,0.2,4,,,,,,
1551227,1968-06-24T12:08:52Z,-41.84,0.0,171.72,0.0,12.0,0.0,ML,,,,3.6,0.2,5,,,,,,
1551069,1968-06-24T15:13:52Z,-41.88,0.0,171.78,0.0,12.0,0.0,ML,,,,3.2,0.2,5,,,,,,
1551228,1968-06-24T16:01:04Z,-40.0,0.0,176.45,0.1,12.0,0.0,ML,,,,3.4,0.2,8,,,,,,
1551070,1968-06-24T17:13:25Z,-41.91,0.0,171.78,0.0,12.0,0.0,ML,,,,3.7,0.2,5,,,,,,
1551071,1968-06-24T22:30:22Z,-41.79,0.0,171.93,0.0,12.0,0.0,ML,,,,3.5,0.2,4,,,,,,
1551072,1968-06-25T04:27:55Z,-41.87,0.0,171.9,0.0,12.0,0.0,ML,,,,3.2,0.2,5,,,,,,
1551229,1968-06-25T12:37:33Z,-41.81,0.0,171.94,0.0,12.0,0.0,ML,,,,4.3,0.3,3,,,,,,
1551230,1968-06-25T13:07:32Z,-41.83,0.0,171.97,0.0,12.0,0.0,ML,,,,4.3,0.2,3,,,,,,
1551231,1968-06-25T15:39:14Z,-36.2,0.2,178.06,0.1,33.0,0.0,ML,,,,4.0,0.3,9,,,,,,
1551075,1968-06-25T17:54:46Z,-41.85,0.0,171.94,0.0,12.0,0.0,ML,,,,3.6,0.2,4,,,,,,
1551076,1968-06-25T18:07:39Z,-41.86,0.0,171.98,0.0,12.0,0.0,ML,,,,3.0,0.3,4,,,,,,
1551077,1968-06-25T22:33:03Z,-41.9,0.0,171.87,0.0,12.0,0.0,ML,,,,3.7,0.2,4,,,,,,
1551232,1968-06-25T23:25:42Z,-41.28,0.0,172.4,0.0,12.0,0.0,ML,,,,4.6,0.4,4,,,,,,
1551233,1968-06-25T23:44:11Z,-41.31,0.0,172.27,0.0,12.0,0.0,ML,,,,4.5,0.4,3,,,,,,
1551078,1968-06-26T02:42:43Z,-41.86,0.0,171.81,0.0,12.0,0.0,ML,,,,3.3,0.2,4,,,,,,
1551234,1968-06-26T04:28:11Z,-41.92,0.0,171.75,0.0,12.0,0.0,ML,,,,3.6,0.2,5,,,,,,
1551235,1968-06-26T07:03:00Z,-41.92,0.0,171.83,0.0,12.0,0.0,ML,,,,4.9,0.2,3,,,,,,
1551236,1968-06-26T09:56:25Z,-41.5,0.1,173.54,0.0,33.0,0.0,ML,,,,3.5,0.3,9,,,,,,
1551081,1968-06-26T10:38:50Z,-41.92,0.0,171.75,0.0,12.0,0.0,ML,,,,3.5,0.2,5,,,,,,
1551082,1968-06-26T17:25:37Z,-41.84,0.0,171.82,0.0,12.0,0.0,ML,,,,3.3,0.2,5,,,,,,
1551083,1968-06-26T17:54:19Z,-41.77,0.0,172.03,0.0,12.0,0.0,ML,,,,3.2,0.2,5,,,,,,
1551237,1968-06-26T18:58:18Z,-38.88,0.0,176.24,0.1,97.0,16.0,ML,,,,3.6,0.2,4,,,,,,
1551238,1968-06-26T21:15:42Z,-44.14,0.1,168.24,0.1,12.0,0.0,ML,,,,3.8,0.3,8,,,,,,
1551239,1968-06-26T22:01:46Z,-39.07,0.0,177.42,0.0,12.0,0.0,ML,,,,3.7,0.2,8,,,,,,
1551084,1968-06-26T22:49:54Z,-41.81,0.0,171.87,0.1,12.0,0.0,ML,,,,3.2,0.2,5,,,,,,
1551241,1968-06-27T01:01:59Z,-40.14,0.0,174.97,0.1,12.0,0.0,ML,,,,3.4,0.3,5,,,,,,
1551243,1968-06-27T10:07:05Z,-40.18,0.0,174.93,0.1,12.0,0.0,ML,,,,3.6,0.3,5,,,,,,
1551085,1968-06-27T19:49:36Z,-41.95,0.0,171.72,0.1,12.0,0.0,ML,,,,3.3,0.2,5,,,,,,
1551086,1968-06-27T23:23:24Z,-41.87,0.0,171.95,0.0,12.0,0.0,ML,,,,3.4,0.2,5,,,,,,
1551244,1968-06-28T00:29:18Z,-37.4,0.1,176.7,0.1,12.0,0.0,ML,,,,4.0,0.3,5,,,,,,
1551087,1968-06-28T02:33:59Z,-41.93,0.0,171.77,0.0,12.0,0.0,ML,,,,3.5,0.2,4,,,,,,
1551088,1968-06-28T09:55:58Z,-41.83,0.0,171.92,0.0,12.0,0.0,ML,,,,3.7,0.2,4,,,,,,
1551089,1968-06-28T12:46:31Z,-41.77,0.0,172.0,0.0,12.0,0.0,ML,,,,3.5,0.2,4,,,,,,
1551090,1968-06-28T14:49:02Z,-41.91,0.0,171.82,0.0,12.0,0.0,ML,,,,3.4,0.2,4,,,,,,
1551091,1968-06-28T18:39:21Z,-41.82,0.1,171.93,0.1,12.0,0.0,ML,,,,3.5,0.2,4,,,,,,
1551092,1968-06-28T23:33:54Z,-41.79,0.0,171.97,0.0,12.0,0.0,ML,,,,3.1,0.2,4,,,,,,
1551093,1968-06-29T07:36:20Z,-41.91,0.0,171.77,0.0,12.0,0.0,ML,,,,3.3,0.2,5,,,,,,
1551094,1968-06-29T08:38:44Z,-41.87,0.0,171.92,0.0,12.0,0.0,ML,,,,3.4,0.2,5,,,,,,
1551245,1968-06-29T09:26:23Z,-41.83,0.0,171.8,0.0,12.0,0.0,ML,,,,3.9,0.2,5,,,,,,
1551096,1968-06-29T09:45:52Z,-41.62,0.0,171.87,0.0,12.0,0.0,ML,,,,3.4,0.3,5,,,,,,
1551246,1968-06-29T17:11:02Z,-37.51,0.1,176.81,0.0,12.0,0.0,ML,,,,4.4,0.3,10,,,,,,
1551097,1968-06-29T17:40:56Z,-41.86,0.0,171.84,0.1,12.0,0.0,ML,,,,3.1,0.2,5,,,,,,
1551247,1968-06-29T20:23:06Z,-41.89,0.0,171.91,0.1,12.0,0.0,ML,,,,3.5,0.3,4,,,,,,
1551248,1968-06-29T23:23:13Z,-42.36,0.0,171.64,0.1,12.0,0.0,ML,,,,4.0,0.2,3,,,,,,
1551249,1968-06-30T01:16:14Z,-37.86,0.0,176.63,0.0,96.0,9.0,ML,,,,3.7,0.2,3,,,,,,
1551250,1968-06-30T02:00:00Z,-41.97,0.0,171.78,0.0,12.0,0.0,ML,,,,4.5,0.7,2,,,,,,
1551100,1968-06-30T03:21:58Z,-41.85,0.0,171.87,0.0,12.0,0.0,ML,,,,3.2,0.2,4,,,,,,
1551251,1968-06-30T06:40:06Z,-40.25,0.0,174.81,0.0,12.0,0.0,ML,,,,3.8,0.4,6,,,,,,
1551101,1968-06-30T07:17:03Z,-41.93,0.0,171.78,0.0,12.0,0.0,ML,,,,3.1,0.1,3,,,,,,
1551102,1968-06-30T14:33:58Z,-42.03,0.0,171.79,0.0,12.0,0.0,ML,,,,3.3,0.1,4,,,,,,
1551253,1968-06-30T18:33:44Z,-38.37,0.1,177.08,0.1,33.0,0.0,ML,,,,3.8,0.3,8,,,,,,
1551254,1968-06-30T20:44:25Z,-37.8,0.1,176.26,0.1,164.0,13.0,ML,,,,4.1,0.3,3,,,,,,
