PublicID,UTCTime,Latitude,LatitudeUncertainty,Longitude,LongitudeUncertainty,Depth,DepthUncertainty,PreferredMag,Mb,Mb_Uncertainty,Mb_StationCount,MS,MS_Uncertainty,MS_StationCount,ML,ML_Uncertainty,ML_StationCount,Mw,Mw_Uncertainty,Mw_StationCount,Md,Md_Uncertainty,Md_StationCount
12228,1988-03-09T22:05:48Z,-41.7,0.0,174.22,0.0,12.0,0.0,ML,,,,,,,2.5,0.1,7,,,,,,
11814,1988-03-09T22:24:13Z,-40.63,0.0,173.88,0.0,109.0,1.0,ML,,,,,,,2.8,0.1,4,,,,,,
11815,1988-03-09T22:40:20Z,-40.23,0.0,174.89,0.0,5.0,0.0,ML,,,,,,,2.2,0.1,2,,,,,,
11816,1988-03-10T00:34:04Z,-38.06,0.0,176.41,0.0,146.0,5.0,ML,,,,,,,4.2,0.3,18,,,,,,
11817,1988-03-10T02:17:44Z,-40.02,0.0,174.41,0.1,119.0,6.0,ML,,,,,,,3.7,0.3,11,,,,,,
11819,1988-03-10T05:19:36Z,-40.15,0.0,174.91,0.0,5.0,0.0,ML,,,,,,,2.3,0.1,6,,,,,,
11820,1988-03-10T06:01:07Z,-40.05,0.0,174.85,0.0,108.0,3.0,ML,,,,,,,2.9,0.1,7,,,,,,
11823,1988-03-10T08:49:07Z,-39.76,0.1,174.48,0.2,213.0,13.0,ML,,,,,,,3.2,0.1,5,,,,,,
12075,1988-03-10T09:53:01Z,-45.28,0.0,169.0,0.0,15.0,6.0,ML,,,,,,,2.0,0.1,3,,,,,,
11825,1988-03-10T10:09:12Z,-41.34,0.0,173.68,0.0,76.0,6.0,ML,,,,,,,2.9,0.2,7,,,,,,
11829,1988-03-10T14:10:40Z,-41.75,0.0,174.16,0.0,18.0,2.0,ML,,,,,,,2.2,0.1,6,,,,,,
11832,1988-03-10T15:10:58Z,-41.03,0.0,175.64,0.0,39.0,2.0,ML,,,,,,,2.6,0.3,9,,,,,,
11833,1988-03-10T20:18:26Z,-40.64,0.0,174.44,0.0,73.0,5.0,ML,,,,,,,2.7,0.2,9,,,,,,
11834,1988-03-10T21:55:51Z,-41.76,0.0,174.18,0.0,18.0,2.0,ML,,,,,,,2.3,0.1,7,,,,,,
11835,1988-03-10T23:26:38Z,-40.91,0.0,175.33,0.0,28.0,1.0,ML,,,,,,,1.9,0.1,9,,,,,,
11836,1988-03-11T01:32:28Z,-38.48,0.0,175.85,0.1,151.0,7.0,ML,,,,,,,4.5,0.3,15,,,,,,
11837,1988-03-11T02:12:12Z,-38.67,0.0,178.49,0.0,54.0,4.0,ML,,,,,,,3.6,0.3,8,,,,,,
11838,1988-03-11T02:42:23Z,-41.44,0.0,174.65,0.0,0.0,10.0,ML,,,,,,,1.6,0.2,6,,,,,,
11840,1988-03-11T07:04:28Z,-39.94,0.1,174.84,0.0,131.0,7.0,ML,,,,,,,2.6,0.1,6,,,,,,
11842,1988-03-11T07:54:14Z,-38.84,0.0,176.33,0.1,102.0,11.0,ML,,,,,,,3.4,0.1,5,,,,,,
11843,1988-03-11T08:48:03Z,-38.85,0.0,175.13,0.1,87.0,15.0,ML,,,,,,,3.4,0.2,8,,,,,,
11844,1988-03-11T10:35:51Z,-40.83,0.0,174.7,0.0,39.0,3.0,ML,,,,,,,2.2,0.1,3,,,,,,
11846,1988-03-11T10:48:11Z,-41.1,0.0,174.11,0.0,34.0,14.0,ML,,,,,,,2.3,0.2,2,,,,,,
11848,1988-03-11T12:22:38Z,-39.52,0.0,175.01,0.0,214.0,2.0,ML,,,,,,,3.5,0.2,6,,,,,,
11849,1988-03-11T16:05:38Z,-40.87,0.0,175.48,0.0,23.0,1.0,ML,,,,,,,1.9,0.1,3,,,,,,
11850,1988-03-11T18:32:43Z,-39.99,0.1,173.73,0.1,150.0,0.0,ML,,,,,,,3.0,0.2,4,,,,,,
12077,1988-03-11T19:02:56Z,-46.15,0.0,168.59,0.0,12.0,0.0,ML,,,,,,,2.6,nan,1,,,,,,
11851,1988-03-11T19:45:00Z,-40.81,0.0,172.72,0.0,5.0,0.0,ML,,,,,,,3.3,0.2,9,,,,,,
11852,1988-03-11T22:08:48Z,-37.59,0.0,179.34,0.0,17.0,3.0,ML,,,,,,,4.2,0.2,17,,,,,,
12160,1988-03-11T22:14:31Z,-39.28,0.0,177.22,0.0,37.0,0.0,ML,,,,,,,2.9,0.1,3,,,,,,
11855,1988-03-12T02:28:15Z,-40.16,0.0,174.85,0.0,12.0,0.0,ML,,,,,,,3.8,0.2,9,,,,,,
11856,1988-03-12T02:50:53Z,-40.18,0.0,174.88,0.0,5.0,0.0,ML,,,,,,,2.3,0.3,7,,,,,,
11857,1988-03-12T04:01:32Z,-40.75,0.1,172.61,0.1,5.0,0.0,ML,,,,,,,2.7,0.1,4,,,,,,
11858,1988-03-12T04:07:36Z,-42.42,0.1,173.22,0.1,54.0,33.0,ML,,,,,,,2.9,0.1,5,,,,,,
11861,1988-03-12T09:32:35Z,-41.12,0.0,174.74,0.0,58.0,1.0,ML,,,,,,,2.8,0.2,8,,,,,,
11864,1988-03-12T11:07:56Z,-41.03,0.0,174.55,0.0,63.0,1.0,ML,,,,,,,2.7,0.1,8,,,,,,
11865,1988-03-12T15:15:31Z,-38.68,0.0,178.26,0.0,76.0,4.0,ML,,,,,,,3.7,0.1,13,,,,,,
11866,1988-03-12T15:56:07Z,-38.81,0.0,175.18,0.1,211.0,4.0,ML,,,,,,,3.6,0.2,8,,,,,,
11867,1988-03-12T16:48:53Z,-41.6,0.0,173.97,0.0,13.0,3.0,ML,,,,,,,2.8,0.2,8,,,,,,
11868,1988-03-12T18:21:49Z,-39.13,0.0,174.55,0.0,184.0,7.0,ML,,,,,,,3.4,0.1,6,,,,,,
11869,1988-03-12T22:32:09Z,-40.98,0.0,174.37,0.0,53.0,3.0,ML,,,,,,,3.7,0.1,6,,,,,,
11870,1988-03-13T02:48:35Z,-38.24,0.0,175.85,0.1,162.0,10.0,ML,,,,,,,3.6,0.1,8,,,,,,
11994,1988-03-13T05:08:30Z,-44.24,0.0,168.68,0.1,5.0,0.0,ML,,,,,,,2.7,0.1,8,,,,,,
11874,1988-03-13T07:49:21Z,-40.73,0.0,175.29,0.0,29.0,2.0,ML,,,,,,,1.8,0.1,2,,,,,,
11875,1988-03-13T08:52:03Z,-41.17,0.0,175.01,0.0,25.0,1.0,ML,,,,,,,2.1,0.1,3,,,,,,
11877,1988-03-13T13:31:05Z,-40.24,0.0,175.22,0.0,24.0,3.0,ML,,,,,,,2.2,nan,1,,,,,,
11878,1988-03-13T15:23:35Z,-40.51,0.0,174.56,0.0,78.0,3.0,ML,,,,,,,2.3,0.1,5,,,,,,
11879,1988-03-13T15:57:27Z,-38.35,0.0,176.27,0.1,174.0,7.0,ML,,,,,,,3.7,0.2,12,,,,,,
11880,1988-03-13T17:54:21Z,-40.97,0.0,175.43,0.0,24.0,2.0,ML,,,,,,,1.6,0.3,4,,,,,,
11882,1988-03-13T19:34:42Z,-39.38,0.0,175.17,0.0,161.0,3.0,ML,,,,,,,3.2,0.2,9,,,,,,
11883,1988-03-13T20:31:52Z,-40.68,0.0,173.34,0.0,22.0,4.0,ML,,,,,,,2.6,0.1,4,,,,,,
11886,1988-03-13T23:25:21Z,-40.96,0.0,175.36,0.0,22.0,2.0,ML,,,,,,,2.2,0.2,6,,,,,,
11887,1988-03-13T23:46:21Z,-40.96,0.0,175.38,0.0,28.0,3.0,ML,,,,,,,2.0,0.3,3,,,,,,
11893,1988-03-14T02:51:19Z,-40.48,0.0,175.74,0.0,32.0,1.0,ML,,,,,,,2.3,0.2,2,,,,,,
11894,1988-03-14T06:11:09Z,-41.03,0.0,175.57,0.0,31.0,1.0,ML,,,,,,,1.7,0.1,2,,,,,,
11895,1988-03-14T07:15:14Z,-40.57,0.0,174.57,0.0,52.0,4.0,ML,,,,,,,3.6,0.2,9,,,,,,
12055,1988-03-14T07:36:22Z,-39.37,0.0,176.54,0.0,26.0,1.0,ML,,,,,,,2.2,0.2,3,,,,,,
12162,1988-03-14T08:23:02Z,-39.75,0.0,177.23,0.0,25.0,1.0,ML,,,,,,,2.5,0.1,3,,,,,,
12163,1988-03-14T09:25:43Z,-39.78,0.0,177.3,0.0,21.0,3.0,ML,,,,,,,2.7,0.1,4,,,,,,
11897,1988-03-14T10:02:05Z,-41.1,0.0,174.86,0.0,28.0,1.0,ML,,,,,,,1.7,0.0,3,,,,,,
11898,1988-03-14T10:19:10Z,-40.79,0.0,174.34,0.0,18.0,5.0,ML,,,,,,,1.8,nan,1,,,,,,
12164,1988-03-14T10:59:38Z,-39.07,0.0,176.87,0.0,35.0,4.0,ML,,,,,,,2.4,0.3,2,,,,,,
12148,1988-03-14T14:08:16Z,-36.06,0.1,178.97,0.2,259.0,9.0,ML,,,,,,,3.8,0.1,4,,,,,,
11900,1988-03-14T14:30:07Z,-36.36,0.0,178.07,0.0,194.0,4.0,ML,,,,,,,4.5,0.2,13,,,,,,
12998,1988-03-14T14:30:38Z,-39.5,0.0,177.19,0.0,46.0,1.0,ML,,,,,,,3.6,0.3,9,,,,,,
11904,1988-03-14T16:04:40Z,-40.93,0.0,174.71,0.0,63.0,2.0,ML,,,,,,,2.7,0.2,3,,,,,,
11905,1988-03-14T16:29:10Z,-37.13,0.1,177.96,0.1,94.0,10.0,ML,,,,,,,3.8,0.2,6,,,,,,
11906,1988-03-14T16:37:19Z,-40.98,0.0,175.6,0.0,29.0,1.0,ML,,,,,,,2.3,0.1,7,,,,,,
11919,1988-03-14T18:34:22Z,-38.4,0.0,176.01,0.0,181.0,3.0,ML,,,,,,,3.7,0.2,4,,,,,,
27764,1988-03-14T18:35:18Z,-38.06,0.0,176.78,0.0,5.0,0.0,ML,,,,,,,3.1,nan,1,,,,,,
11920,1988-03-14T18:46:10Z,-41.32,0.1,173.45,0.1,129.0,14.0,ML,,,,,,,4.8,0.3,4,,,,,,
12165,1988-03-14T22:43:17Z,-39.76,0.0,177.28,0.0,22.0,3.0,ML,,,,,,,3.4,0.1,5,,,,,,
11935,1988-03-15T00:05:00Z,-37.82,0.1,175.99,0.1,258.0,13.0,ML,,,,,,,4.4,0.2,15,,,,,,
12166,1988-03-15T04:30:57Z,-39.74,0.0,177.3,0.0,24.0,3.0,ML,,,,,,,3.4,0.1,6,,,,,,
12167,1988-03-15T04:34:07Z,-39.73,0.0,177.26,0.0,24.0,2.0,ML,,,,,,,2.7,0.1,5,,,,,,
12169,1988-03-15T06:50:26Z,-39.73,0.0,177.27,0.0,24.0,2.0,ML,,,,,,,3.2,0.1,6,,,,,,
12234,1988-03-15T07:56:20Z,-41.16,0.0,174.63,0.0,31.0,0.0,ML,,,,,,,1.7,0.1,5,,,,,,
12235,1988-03-15T12:39:33Z,-40.93,0.0,175.86,0.1,33.0,2.0,ML,,,,,,,2.0,0.1,5,,,,,,
12239,1988-03-15T15:54:30Z,-41.81,0.0,173.5,0.1,61.0,4.0,ML,,,,,,,2.4,0.2,3,,,,,,
12240,1988-03-15T16:19:10Z,-41.8,0.0,174.45,0.0,33.0,0.0,ML,,,,,,,2.2,0.2,4,,,,,,
12241,1988-03-15T22:37:18Z,-40.66,0.0,174.72,0.0,38.0,2.0,ML,,,,,,,2.7,0.1,9,,,,,,
12242,1988-03-16T00:07:17Z,-40.96,0.0,175.12,0.0,27.0,1.0,ML,,,,,,,1.7,0.1,4,,,,,,
12415,1988-03-16T05:00:51Z,-44.49,0.0,170.26,0.0,33.0,4.0,ML,,,,,,,2.4,0.1,2,,,,,,
12248,1988-03-16T07:20:32Z,-41.45,0.1,173.38,0.0,96.0,4.0,ML,,,,,,,3.2,0.3,5,,,,,,
27765,1988-03-16T09:24:08Z,-38.01,0.0,176.53,0.0,5.0,0.0,ML,,,,,,,2.4,0.1,2,,,,,,
12252,1988-03-16T11:44:28Z,-40.88,0.0,175.55,0.0,27.0,2.0,ML,,,,,,,2.2,0.1,2,,,,,,
12173,1988-03-16T14:42:22Z,-38.03,0.0,176.55,0.0,2.0,1.0,ML,,,,,,,3.4,0.2,8,,,,,,
12255,1988-03-16T17:43:31Z,-41.37,0.0,174.53,0.0,28.0,1.0,ML,,,,,,,2.2,0.1,2,,,,,,
12175,1988-03-16T18:42:39Z,-40.09,0.1,176.63,0.1,24.0,5.0,ML,,,,,,,3.1,0.2,4,,,,,,
12257,1988-03-16T21:44:17Z,-39.64,0.0,174.23,0.1,250.0,0.0,ML,,,,,,,3.5,nan,1,,,,,,
12270,1988-03-17T07:38:00Z,-41.31,0.0,174.08,0.0,47.0,1.0,ML,,,,,,,2.9,nan,1,,,,,,
12431,1988-03-17T10:51:07Z,-45.47,0.1,167.05,0.0,33.0,0.0,ML,,,,,,,2.7,0.1,2,,,,,,
12273,1988-03-17T13:51:23Z,-38.17,0.1,176.24,0.1,153.0,12.0,ML,,,,,,,3.8,0.2,9,,,,,,
12276,1988-03-17T16:13:50Z,-41.27,0.0,173.33,0.0,54.0,8.0,ML,,,,,,,3.0,0.0,4,,,,,,
12176,1988-03-17T22:01:26Z,-39.4,0.0,176.88,0.0,30.0,2.0,ML,,,,,,,2.4,0.2,4,,,,,,
13000,1988-03-17T22:01:30Z,-39.39,0.0,176.89,0.0,30.0,0.0,ML,,,,,,,2.6,0.2,4,,,,,,
12277,1988-03-17T22:46:35Z,-41.13,0.0,175.57,0.0,22.0,3.0,ML,,,,,,,2.2,0.1,9,,,,,,
12433,1988-03-18T00:09:12Z,-44.92,0.7,167.92,0.4,56.0,51.0,ML,,,,,,,1.8,0.3,2,,,,,,
12434,1988-03-18T00:17:06Z,-45.45,0.0,167.08,0.0,75.0,1.0,ML,,,,,,,3.8,0.1,5,,,,,,
12435,1988-03-18T00:50:24Z,-45.36,0.0,167.01,0.0,73.0,4.0,ML,,,,,,,2.5,0.1,4,,,,,,
12177,1988-03-18T01:44:30Z,-38.47,0.0,175.78,0.1,157.0,10.0,ML,,,,,,,4.1,0.2,16,,,,,,
27766,1988-03-18T03:40:56Z,-38.04,0.0,176.55,0.0,4.0,2.0,ML,,,,,,,2.1,0.0,2,,,,,,
12178,1988-03-18T06:35:24Z,-39.58,0.0,177.23,0.0,57.0,2.0,ML,,,,,,,3.2,0.2,8,,,,,,
12437,1988-03-18T07:37:09Z,-45.13,0.0,167.54,0.0,97.0,2.0,ML,,,,,,,3.4,0.2,11,,,,,,
12280,1988-03-18T08:55:17Z,-41.6,0.1,173.62,0.0,63.0,5.0,ML,,,,,,,2.5,0.2,2,,,,,,
12281,1988-03-18T10:59:33Z,-41.48,0.0,174.2,0.0,32.0,2.0,ML,,,,,,,2.6,0.2,9,,,,,,
12179,1988-03-18T12:05:05Z,-44.98,0.0,168.81,0.0,5.0,0.0,ML,,,,,,,2.3,0.1,3,,,,,,
13740,1988-03-18T12:05:19Z,-39.4,0.0,177.16,0.0,45.0,2.0,ML,,,,,,,2.8,0.1,4,,,,,,
12282,1988-03-18T15:43:50Z,-40.14,0.0,174.85,0.0,5.0,0.0,ML,,,,,,,2.1,0.0,2,,,,,,
12283,1988-03-18T17:25:34Z,-41.0,0.0,176.14,0.0,33.0,2.0,ML,,,,,,,2.5,0.1,4,,,,,,
12285,1988-03-18T21:44:50Z,-40.95,0.0,173.94,0.0,79.0,5.0,ML,,,,,,,3.2,0.1,7,,,,,,
12286,1988-03-18T22:07:27Z,-40.67,0.0,175.43,0.0,23.0,2.0,ML,,,,,,,2.3,0.2,5,,,,,,
12288,1988-03-18T23:09:30Z,-40.91,0.0,174.95,0.0,35.0,1.0,ML,,,,,,,2.6,0.1,7,,,,,,
12289,1988-03-19T01:52:00Z,-40.76,0.0,174.16,0.0,94.0,1.0,ML,,,,,,,2.8,0.1,4,,,,,,
12180,1988-03-19T03:43:33Z,-38.88,0.1,176.09,0.1,81.0,12.0,ML,,,,,,,3.0,nan,2,,,,,,
12290,1988-03-19T03:58:31Z,-41.23,0.0,174.27,0.0,36.0,2.0,ML,,,,,,,2.5,0.2,9,,,,,,
12292,1988-03-19T04:50:18Z,-39.63,0.0,174.66,0.0,219.0,4.0,ML,,,,,,,3.3,0.2,7,,,,,,
12439,1988-03-19T08:05:11Z,-45.29,0.1,166.99,0.1,79.0,13.0,ML,,,,,,,3.1,0.1,9,,,,,,
12297,1988-03-19T12:47:28Z,-35.55,0.1,179.72,0.1,269.0,3.0,ML,,,,,,,3.9,0.3,4,,,,,,
12440,1988-03-19T13:35:59Z,-44.33,0.0,168.25,0.0,12.0,0.0,ML,,,,,,,2.5,0.1,7,,,,,,
12298,1988-03-19T14:59:30Z,-41.03,0.0,173.38,0.0,151.0,3.0,ML,,,,,,,3.6,0.2,9,,,,,,
12299,1988-03-19T15:15:23Z,-41.67,0.0,174.3,0.0,20.0,2.0,ML,,,,,,,2.1,nan,1,,,,,,
27770,1988-03-19T15:38:11Z,-35.38,0.0,-179.36,0.0,5.0,0.0,ML,,,,,,,4.1,0.5,4,,,,,,
12300,1988-03-19T16:42:50Z,-41.16,0.1,173.05,0.1,200.0,0.0,ML,,,,,,,3.1,0.2,3,,,,,,
12301,1988-03-19T16:59:14Z,-41.1,0.1,172.52,0.1,200.0,0.0,ML,,,,,,,3.3,0.2,5,,,,,,
12302,1988-03-19T17:56:21Z,-40.33,0.0,174.67,0.0,16.0,4.0,ML,,,,,,,2.3,0.1,5,,,,,,
12303,1988-03-19T18:07:20Z,-41.29,0.0,175.24,0.0,28.0,1.0,ML,,,,,,,2.0,0.1,8,,,,,,
12304,1988-03-19T18:49:56Z,-40.36,0.1,174.79,0.0,29.0,4.0,ML,,,,,,,2.8,0.2,8,,,,,,
12305,1988-03-19T19:12:38Z,-40.59,0.0,173.88,0.0,105.0,3.0,ML,,,,,,,2.6,0.1,7,,,,,,
12182,1988-03-19T22:43:43Z,-39.21,0.0,175.06,0.0,180.0,2.0,ML,,,,,,,4.1,0.2,14,,,,,,
12441,1988-03-20T00:10:15Z,-45.04,0.0,167.99,0.0,135.0,1.0,ML,,,,,,,2.2,0.1,8,,,,,,
12183,1988-03-20T00:57:31Z,-39.41,0.0,177.78,0.0,26.0,4.0,ML,,,,,,,3.0,0.3,5,,,,,,
12184,1988-03-20T01:16:10Z,-37.59,0.0,176.55,0.0,237.0,8.0,ML,,,,,,,4.8,0.2,12,,,,,,
12185,1988-03-20T01:22:30Z,-38.15,0.1,176.13,0.1,179.0,10.0,ML,,,,,,,4.3,0.3,15,,,,,,
12306,1988-03-20T04:21:48Z,-39.88,0.0,175.39,0.0,85.0,10.0,ML,,,,,,,3.0,0.1,6,,,,,,
12308,1988-03-20T07:57:50Z,-41.01,0.0,175.57,0.0,28.0,2.0,ML,,,,,,,2.3,0.1,8,,,,,,
12186,1988-03-20T08:58:39Z,-38.11,0.0,176.71,0.0,5.0,0.0,ML,,,,,,,3.4,0.1,7,,,,3.1,0.2,4
12309,1988-03-20T10:14:50Z,-40.84,0.0,174.73,0.0,17.0,4.0,ML,,,,,,,1.8,0.1,7,,,,,,
12442,1988-03-20T10:27:05Z,-45.0,0.1,167.54,0.0,85.0,4.0,ML,,,,,,,2.5,0.1,8,,,,,,
12187,1988-03-20T10:38:46Z,-39.15,0.0,177.51,0.1,28.0,4.0,ML,,,,,,,2.3,0.1,4,,,,,,
12311,1988-03-20T12:49:52Z,-39.02,0.1,175.11,0.0,225.0,9.0,ML,,,,,,,3.5,0.1,7,,,,,,
12443,1988-03-20T14:02:32Z,-45.71,0.0,166.72,0.1,33.0,0.0,ML,,,,,,,3.0,0.1,8,,,,,,
12312,1988-03-20T14:10:58Z,-39.85,0.0,174.56,0.0,132.0,2.0,ML,,,,,,,3.0,0.1,7,,,,,,
12188,1988-03-20T15:41:55Z,-38.44,0.1,175.33,0.1,245.0,8.0,ML,,,,,,,4.0,0.2,12,,,,,,
12313,1988-03-20T15:45:20Z,-41.02,0.0,174.15,0.0,52.0,2.0,ML,,,,,,,2.1,0.1,4,,,,,,
12314,1988-03-20T15:48:29Z,-40.41,0.1,174.22,0.0,70.0,9.0,ML,,,,,,,2.6,0.1,6,,,,,,
12315,1988-03-20T17:05:02Z,-40.91,0.0,175.44,0.0,24.0,2.0,ML,,,,,,,2.3,0.2,8,,,,,,
12317,1988-03-20T19:37:11Z,-41.16,0.0,174.49,0.0,35.0,1.0,ML,,,,,,,2.0,0.1,6,,,,,,
12318,1988-03-20T19:49:19Z,-38.93,0.1,175.85,0.0,202.0,12.0,ML,,,,,,,3.3,0.1,7,,,,,,
12320,1988-03-20T20:57:57Z,-40.93,0.0,175.49,0.0,22.0,1.0,ML,,,,,,,1.6,0.1,3,,,,,,
12189,1988-03-20T22:30:03Z,-38.67,0.0,177.71,0.1,89.0,13.0,ML,,,,,,,3.1,0.2,11,,,,,,
27767,1988-03-20T23:14:12Z,-38.05,0.1,176.6,0.0,18.0,19.0,ML,,,,,,,2.2,0.0,2,,,,,,
12322,1988-03-21T00:48:24Z,-41.06,0.0,175.47,0.0,11.0,1.0,ML,,,,,,,1.9,0.1,7,,,,,,
12323,1988-03-21T01:50:39Z,-39.89,0.0,174.58,0.0,130.0,5.0,ML,,,,,,,3.2,0.1,9,,,,,,
12324,1988-03-21T02:10:15Z,-45.04,0.0,167.57,0.1,90.0,11.0,ML,,,,,,,4.9,0.1,5,,,,,,
12326,1988-03-21T04:27:09Z,-41.22,0.0,174.65,0.0,34.0,0.0,ML,,,,,,,2.0,0.2,6,,,,,,
12331,1988-03-21T06:39:00Z,-41.18,0.0,172.65,0.0,220.0,1.0,ML,,,,,,,3.3,0.1,6,,,,,,
12190,1988-03-21T07:09:13Z,-39.37,0.0,177.11,0.0,44.0,3.0,ML,,,,,,,2.7,nan,1,,,,,,
12332,1988-03-21T10:48:05Z,-41.4,0.0,174.63,0.0,20.0,1.0,ML,,,,,,,1.9,0.1,8,,,,,,
12333,1988-03-21T10:52:03Z,-41.33,0.0,174.17,0.0,41.0,2.0,ML,,,,,,,2.5,0.1,9,,,,,,
12191,1988-03-21T11:15:18Z,-40.32,0.0,176.29,0.0,87.0,3.0,ML,,,,,,,3.9,0.2,14,,,,,,
12334,1988-03-21T12:16:39Z,-39.74,0.0,173.59,0.0,5.0,1.0,ML,,,,,,,2.8,0.1,7,,,,,,
12335,1988-03-21T13:17:14Z,-41.62,0.0,173.8,0.1,19.0,4.0,ML,,,,,,,2.8,0.2,9,,,,,,
12336,1988-03-21T14:17:16Z,-41.46,0.0,173.99,0.0,36.0,1.0,ML,,,,,,,2.2,0.1,3,,,,,,
13739,1988-03-21T15:30:36Z,-36.95,0.0,175.13,0.0,5.0,0.0,ML,,,,,,,3.0,0.3,4,,,,,,
12337,1988-03-21T15:58:17Z,-39.54,0.0,174.62,0.0,174.0,2.0,ML,,,,,,,3.5,0.3,8,,,,,,
12338,1988-03-21T16:19:51Z,-37.1,0.0,176.61,0.0,314.0,3.0,ML,,,,,,,3.7,0.2,4,,,,,,
12192,1988-03-21T20:06:51Z,-39.59,0.0,177.16,0.1,26.0,4.0,ML,,,,,,,2.2,0.1,3,,,,,,
12194,1988-03-21T22:47:53Z,-38.13,0.0,176.42,0.0,153.0,4.0,ML,,,,,,,4.5,0.2,16,,,,,,
13353,1988-03-22T02:19:44Z,-40.28,0.0,173.71,0.0,171.0,4.0,ML,,,,,,,3.4,0.4,7,,,,,,
27769,1988-03-22T03:56:09Z,-36.9,0.0,175.14,0.0,5.0,0.0,ML,,,,,,,2.7,0.1,3,,,,,,
13354,1988-03-22T05:23:48Z,-41.33,0.0,174.45,0.0,18.0,3.0,ML,,,,,,,2.0,0.2,8,,,,,,
13355,1988-03-22T05:30:13Z,-41.58,0.0,174.65,0.0,32.0,2.0,ML,,,,,,,2.0,0.1,3,,,,,,
13546,1988-03-22T05:51:49Z,-44.76,0.1,168.18,0.2,12.0,0.0,ML,,,,,,,2.2,0.1,7,,,,,,
13356,1988-03-22T07:28:49Z,-40.26,0.0,174.81,0.0,5.0,0.0,ML,,,,,,,2.7,0.0,5,,,,,,
13357,1988-03-22T08:14:33Z,-41.44,0.1,173.47,0.0,95.0,4.0,ML,,,,,,,3.2,0.2,3,,,,,,
13360,1988-03-22T11:26:23Z,-41.52,0.0,174.17,0.1,39.0,4.0,ML,,,,,,,2.0,0.1,4,,,,,,
13361,1988-03-22T11:57:45Z,-41.0,0.0,174.93,0.0,32.0,1.0,ML,,,,,,,1.5,0.1,2,,,,,,
13362,1988-03-22T13:06:19Z,-40.26,0.0,173.64,0.0,165.0,4.0,ML,,,,,,,3.4,0.1,9,,,,,,
13363,1988-03-22T14:47:13Z,-40.13,0.0,174.8,0.0,14.0,5.0,ML,,,,,,,2.6,0.1,9,,,,,,
13364,1988-03-22T16:15:31Z,-38.9,0.0,176.07,0.1,126.0,19.0,ML,,,,,,,3.4,0.1,8,,,,,,
13365,1988-03-22T17:07:45Z,-40.91,0.0,175.01,0.0,44.0,1.0,ML,,,,,,,2.5,0.2,8,,,,,,
13366,1988-03-22T18:35:29Z,-42.19,0.0,174.21,0.0,30.0,1.0,ML,,,,,,,2.6,0.3,7,,,,,,
13369,1988-03-23T00:22:48Z,-39.23,0.0,174.81,0.0,22.0,1.0,ML,,,,,,,3.5,0.1,11,,,,,,
13371,1988-03-23T01:13:34Z,-40.92,0.0,175.22,0.0,32.0,2.0,ML,,,,,,,1.9,0.2,3,,,,,,
13547,1988-03-23T01:26:56Z,-44.76,0.0,167.95,0.0,105.0,3.0,ML,,,,,,,3.0,0.1,10,,,,,,
13548,1988-03-23T01:32:38Z,-45.22,0.1,167.61,0.0,118.0,4.0,ML,,,,,,,2.5,0.1,9,,,,,,
13373,1988-03-23T04:41:46Z,-41.15,0.0,174.05,0.0,58.0,4.0,ML,,,,,,,2.5,0.1,5,,,,,,
13377,1988-03-23T05:56:08Z,-40.72,0.0,175.99,0.0,64.0,5.0,ML,,,,,,,3.5,0.2,8,,,,,,
12195,1988-03-23T07:01:37Z,-39.72,0.0,175.52,0.0,63.0,3.0,ML,,,,,,,3.7,0.2,13,,,,,,
13378,1988-03-23T07:31:18Z,-40.98,0.0,175.54,0.0,23.0,1.0,ML,,,,,,,1.5,0.1,3,,,,,,
13379,1988-03-23T09:38:03Z,-41.12,0.0,174.59,0.0,32.0,1.0,ML,,,,,,,2.2,0.2,9,,,,,,
13380,1988-03-23T10:34:37Z,-41.05,0.0,175.81,0.0,44.0,1.0,ML,,,,,,,2.3,0.2,9,,,,,,
12196,1988-03-23T10:52:37Z,-38.15,0.1,175.31,0.1,157.0,17.0,ML,,,,,,,3.6,0.2,10,,,,,,
13381,1988-03-23T12:11:02Z,-40.14,0.0,174.82,0.0,9.0,7.0,ML,,,,,,,2.8,0.2,10,,,,,,
13549,1988-03-23T12:27:55Z,-45.62,0.0,167.25,0.0,94.0,1.0,ML,,,,,,,2.8,0.2,10,,,,,,
13382,1988-03-23T16:56:07Z,-40.62,0.0,175.55,0.0,27.0,3.0,ML,,,,,,,2.0,0.1,5,,,,,,
13383,1988-03-23T17:00:20Z,-40.6,0.0,175.56,0.0,27.0,5.0,ML,,,,,,,2.1,0.1,5,,,,,,
12197,1988-03-23T18:22:55Z,-37.84,0.0,176.42,0.0,172.0,6.0,ML,,,,,,,4.0,0.2,15,,,,,,
13384,1988-03-23T18:42:55Z,-40.32,0.0,176.35,0.0,81.0,8.0,ML,,,,,,,2.8,0.1,9,,,,,,
13387,1988-03-23T20:52:00Z,-40.75,0.1,174.82,0.0,20.0,8.0,ML,,,,,,,1.5,0.1,5,,,,,,
13388,1988-03-23T20:56:20Z,-40.39,0.0,174.85,0.0,40.0,8.0,ML,,,,,,,2.9,0.2,7,,,,,,
13390,1988-03-23T21:36:08Z,-40.92,0.0,175.51,0.0,22.0,2.0,ML,,,,,,,2.0,0.2,5,,,,,,
